datetime,measured_mw,monitoredcapacity_mw,loadfactor
2025-01-01T00:00:00Z,0,367.378,0
2025-01-01T00:15:00Z,0,367.378,0
2025-01-01T00:30:00Z,0,367.378,0
2025-01-01T00:45:00Z,0,367.378,0
2025-01-01T01:00:00Z,0,367.378,0
2025-01-01T01:15:00Z,0,367.378,0
2025-01-01T01:30:00Z,0,367.378,0
2025-01-01T01:45:00Z,0,367.378,0
2025-01-01T02:00:00Z,0,367.378,0
2025-01-01T02:15:00Z,0,367.378,0
2025-01-01T02:30:00Z,0,367.378,0
2025-01-01T02:45:00Z,0,367.378,0
2025-01-01T03:00:00Z,0,367.378,0
2025-01-01T03:15:00Z,0,367.378,0
2025-01-01T03:30:00Z,0,367.378,0
2025-01-01T03:45:00Z,0,367.378,0
2025-01-01T04:00:00Z,0,367.378,0
2025-01-01T04:15:00Z,0,367.378,0
2025-01-01T04:30:00Z,0,367.378,0
2025-01-01T04:45:00Z,0,367.378,0
2025-01-01T05:00:00Z,0,367.378,0
2025-01-01T05:15:00Z,0,367.378,0
2025-01-01T05:30:00Z,0,367.378,0
2025-01-01T05:45:00Z,0,367.378,0
2025-01-01T06:00:00Z,0,367.378,0
2025-01-01T06:15:00Z,0,367.378,0
2025-01-01T06:30:00Z,0,367.378,0
2025-01-01T06:45:00Z,0,367.378,0
2025-01-01T07:00:00Z,0,367.378,0
2025-01-01T07:15:00Z,0,367.378,0
2025-01-01T07:30:00Z,0,367.378,0
2025-01-01T07:45:00Z,0.004,367.378,0.001
2025-01-01T08:00:00Z,0.953,367.378,0.259
2025-01-01T08:15:00Z,2.933,367.378,0.798
2025-01-01T08:30:00Z,5.062,367.378,1.378
2025-01-01T08:45:00Z,6.706,367.378,1.825
2025-01-01T09:00:00Z,7.63,367.378,2.077
2025-01-01T09:15:00Z,7.836,367.378,2.133
2025-01-01T09:30:00Z,7.724,367.378,2.102
2025-01-01T09:45:00Z,7.509,367.378,2.044
2025-01-01T10:00:00Z,7.812,367.378,2.126
2025-01-01T10:15:00Z,8.241,367.378,2.243
2025-01-01T10:30:00Z,8.414,367.378,2.29
2025-01-01T10:45:00Z,8.277,367.378,2.253
2025-01-01T11:00:00Z,8.307,367.378,2.261
2025-01-01T11:15:00Z,8.367,367.378,2.277
2025-01-01T11:30:00Z,8.625,367.378,2.348
2025-01-01T11:45:00Z,9.324,367.378,2.538
2025-01-01T12:00:00Z,10.262,367.378,2.793
2025-01-01T12:15:00Z,10.2,367.378,2.776
2025-01-01T12:30:00Z,9.232,367.378,2.513
2025-01-01T12:45:00Z,7.648,367.378,2.082
2025-01-01T13:00:00Z,6.752,367.378,1.838
2025-01-01T13:15:00Z,6.337,367.378,1.725
2025-01-01T13:30:00Z,5.452,367.378,1.484
2025-01-01T13:45:00Z,4.484,367.378,1.221
2025-01-01T14:00:00Z,3.525,367.378,0.96
2025-01-01T14:15:00Z,2.742,367.378,0.746
2025-01-01T14:30:00Z,2.013,367.378,0.548
2025-01-01T14:45:00Z,1.439,367.378,0.392
2025-01-01T15:00:00Z,0.558,367.378,0.152
2025-01-01T15:15:00Z,0.063,367.378,0.017
2025-01-01T15:30:00Z,0.016,367.378,0.004
2025-01-01T15:45:00Z,0,367.378,0
2025-01-01T16:00:00Z,0,367.378,0
2025-01-01T16:15:00Z,0,367.378,0
2025-01-01T16:30:00Z,0,367.378,0
2025-01-01T16:45:00Z,0,367.378,0
2025-01-01T17:00:00Z,0,367.378,0
2025-01-01T17:15:00Z,0,367.378,0
2025-01-01T17:30:00Z,0,367.378,0
2025-01-01T17:45:00Z,0,367.378,0
2025-01-01T18:00:00Z,0,367.378,0
2025-01-01T18:15:00Z,0,367.378,0
2025-01-01T18:30:00Z,0,367.378,0
2025-01-01T18:45:00Z,0,367.378,0
2025-01-01T19:00:00Z,0,367.378,0
2025-01-01T19:15:00Z,0,367.378,0
2025-01-01T19:30:00Z,0,367.378,0
2025-01-01T19:45:00Z,0,367.378,0
2025-01-01T20:00:00Z,0,367.378,0
2025-01-01T20:15:00Z,0,367.378,0
2025-01-01T20:30:00Z,0,367.378,0
2025-01-01T20:45:00Z,0,367.378,0
2025-01-01T21:00:00Z,0,367.378,0
2025-01-01T21:15:00Z,0,367.378,0
2025-01-01T21:30:00Z,0,367.378,0
2025-01-01T21:45:00Z,0,367.378,0
2025-01-01T22:00:00Z,0,367.378,0
2025-01-01T22:15:00Z,0,367.378,0
2025-01-01T22:30:00Z,0,367.378,0
2025-01-01T22:45:00Z,0,367.378,0
2025-01-01T23:00:00Z,0,367.378,0
2025-01-01T23:15:00Z,0,367.378,0
2025-01-01T23:30:00Z,0,367.378,0
2025-01-01T23:45:00Z,0,367.378,0
2025-01-02T00:00:00Z,0,367.378,0
2025-01-02T00:15:00Z,0,367.378,0
2025-01-02T00:30:00Z,0,367.378,0
2025-01-02T00:45:00Z,0,367.378,0
2025-01-02T01:00:00Z,0,367.378,0
2025-01-02T01:15:00Z,0,367.378,0
2025-01-02T01:30:00Z,0,367.378,0
2025-01-02T01:45:00Z,0,367.378,0
2025-01-02T02:00:00Z,0,367.378,0
2025-01-02T02:15:00Z,0,367.378,0
2025-01-02T02:30:00Z,0,367.378,0
2025-01-02T02:45:00Z,0,367.378,0
2025-01-02T03:00:00Z,0,367.378,0
2025-01-02T03:15:00Z,0,367.378,0
2025-01-02T03:30:00Z,0,367.378,0
2025-01-02T03:45:00Z,0,367.378,0
2025-01-02T04:00:00Z,0,367.378,0
2025-01-02T04:15:00Z,0,367.378,0
2025-01-02T04:30:00Z,0,367.378,0
2025-01-02T04:45:00Z,0,367.378,0
2025-01-02T05:00:00Z,0,367.378,0
2025-01-02T05:15:00Z,0,367.378,0
2025-01-02T05:30:00Z,0,367.378,0
2025-01-02T05:45:00Z,0,367.378,0
2025-01-02T06:00:00Z,0,367.378,0
2025-01-02T06:15:00Z,0,367.378,0
2025-01-02T06:30:00Z,0,367.378,0
2025-01-02T06:45:00Z,0,367.378,0
2025-01-02T07:00:00Z,0,367.378,0
2025-01-02T07:15:00Z,0,367.378,0
2025-01-02T07:30:00Z,0,367.378,0
2025-01-02T07:45:00Z,0,367.378,0
2025-01-02T08:00:00Z,0.069,367.378,0.019
2025-01-02T08:15:00Z,0.439,367.378,0.119
2025-01-02T08:30:00Z,3.32,367.378,0.904
2025-01-02T08:45:00Z,7.203,367.378,1.961
2025-01-02T09:00:00Z,11.699,367.378,3.184
2025-01-02T09:15:00Z,16.953,367.378,4.615
2025-01-02T09:30:00Z,19.123,367.378,5.205
2025-01-02T09:45:00Z,22.89,367.378,6.231
2025-01-02T10:00:00Z,29.259,367.378,7.964
2025-01-02T10:15:00Z,38.1,367.378,10.371
2025-01-02T10:30:00Z,44.981,367.378,12.244
2025-01-02T10:45:00Z,47.705,367.378,12.985
2025-01-02T11:00:00Z,52.107,367.378,14.183
2025-01-02T11:15:00Z,54.518,367.378,14.84
2025-01-02T11:30:00Z,54.719,367.378,14.894
2025-01-02T11:45:00Z,54.835,367.378,14.926
2025-01-02T12:00:00Z,54.28,367.378,14.775
2025-01-02T12:15:00Z,52.084,367.378,14.177
2025-01-02T12:30:00Z,48.503,367.378,13.202
2025-01-02T12:45:00Z,45.075,367.378,12.269
2025-01-02T13:00:00Z,43.992,367.378,11.975
2025-01-02T13:15:00Z,40.686,367.378,11.075
2025-01-02T13:30:00Z,37.98,367.378,10.338
2025-01-02T13:45:00Z,30.961,367.378,8.428
2025-01-02T14:00:00Z,23.991,367.378,6.53
2025-01-02T14:15:00Z,18.715,367.378,5.094
2025-01-02T14:30:00Z,14.563,367.378,3.964
2025-01-02T14:45:00Z,10.318,367.378,2.809
2025-01-02T15:00:00Z,5.718,367.378,1.556
2025-01-02T15:15:00Z,2.066,367.378,0.562
2025-01-02T15:30:00Z,0.202,367.378,0.055
2025-01-02T15:45:00Z,0,367.378,0
2025-01-02T16:00:00Z,0,367.378,0
2025-01-02T16:15:00Z,0,367.378,0
2025-01-02T16:30:00Z,0,367.378,0
2025-01-02T16:45:00Z,0,367.378,0
2025-01-02T17:00:00Z,0,367.378,0
2025-01-02T17:15:00Z,0,367.378,0
2025-01-02T17:30:00Z,0,367.378,0
2025-01-02T17:45:00Z,0,367.378,0
2025-01-02T18:00:00Z,0,367.378,0
2025-01-02T18:15:00Z,0,367.378,0
2025-01-02T18:30:00Z,0,367.378,0
2025-01-02T18:45:00Z,0,367.378,0
2025-01-02T19:00:00Z,0,367.378,0
2025-01-02T19:15:00Z,0,367.378,0
2025-01-02T19:30:00Z,0,367.378,0
2025-01-02T19:45:00Z,0,367.378,0
2025-01-02T20:00:00Z,0,367.378,0
2025-01-02T20:15:00Z,0,367.378,0
2025-01-02T20:30:00Z,0,367.378,0
2025-01-02T20:45:00Z,0,367.378,0
2025-01-02T21:00:00Z,0,367.378,0
2025-01-02T21:15:00Z,0,367.378,0
2025-01-02T21:30:00Z,0,367.378,0
2025-01-02T21:45:00Z,0,367.378,0
2025-01-02T22:00:00Z,0,367.378,0
2025-01-02T22:15:00Z,0,367.378,0
2025-01-02T22:30:00Z,0,367.378,0
2025-01-02T22:45:00Z,0,367.378,0
2025-01-02T23:00:00Z,0,367.378,0
2025-01-02T23:15:00Z,0,367.378,0
2025-01-02T23:30:00Z,0,367.378,0
2025-01-02T23:45:00Z,0,367.378,0
2025-01-03T00:00:00Z,0,367.378,0
2025-01-03T00:15:00Z,0,367.378,0
2025-01-03T00:30:00Z,0,367.378,0
2025-01-03T00:45:00Z,0,367.378,0
2025-01-03T01:00:00Z,0,367.378,0
2025-01-03T01:15:00Z,0,367.378,0
2025-01-03T01:30:00Z,0,367.378,0
2025-01-03T01:45:00Z,0,367.378,0
2025-01-03T02:00:00Z,0,367.378,0
2025-01-03T02:15:00Z,0,367.378,0
2025-01-03T02:30:00Z,0,367.378,0
2025-01-03T02:45:00Z,0,367.378,0
2025-01-03T03:00:00Z,0,367.378,0
2025-01-03T03:15:00Z,0,367.378,0
2025-01-03T03:30:00Z,0,367.378,0
2025-01-03T03:45:00Z,0,367.378,0
2025-01-03T04:00:00Z,0,367.378,0
2025-01-03T04:15:00Z,0,367.378,0
2025-01-03T04:30:00Z,0,367.378,0
2025-01-03T04:45:00Z,0,367.378,0
2025-01-03T05:00:00Z,0,367.378,0
2025-01-03T05:15:00Z,0,367.378,0
2025-01-03T05:30:00Z,0,367.378,0
2025-01-03T05:45:00Z,0,367.378,0
2025-01-03T06:00:00Z,0,367.378,0
2025-01-03T06:15:00Z,0,367.378,0
2025-01-03T06:30:00Z,0,367.378,0
2025-01-03T06:45:00Z,0,367.378,0
2025-01-03T07:00:00Z,0,367.378,0
2025-01-03T07:15:00Z,0,367.378,0
2025-01-03T07:30:00Z,0,367.378,0
2025-01-03T07:45:00Z,0.001,367.378,0
2025-01-03T08:00:00Z,3.389,367.378,0.922
2025-01-03T08:15:00Z,9.784,367.378,2.663
2025-01-03T08:30:00Z,20.279,367.378,5.52
2025-01-03T08:45:00Z,34.957,367.378,9.515
2025-01-03T09:00:00Z,48.784,367.378,13.279
2025-01-03T09:15:00Z,60.604,367.378,16.496
2025-01-03T09:30:00Z,71.73,367.378,19.525
2025-01-03T09:45:00Z,81.779,367.378,22.26
2025-01-03T10:00:00Z,91.584,367.378,24.929
2025-01-03T10:15:00Z,102.023,367.378,27.771
2025-01-03T10:30:00Z,108.919,367.378,29.648
2025-01-03T10:45:00Z,115.292,367.378,31.382
2025-01-03T11:00:00Z,118.918,367.378,32.369
2025-01-03T11:15:00Z,121.06,367.378,32.952
2025-01-03T11:30:00Z,121.108,367.378,32.966
2025-01-03T11:45:00Z,121.326,367.378,33.025
2025-01-03T12:00:00Z,123.686,367.378,33.667
2025-01-03T12:15:00Z,119.495,367.378,32.526
2025-01-03T12:30:00Z,110.104,367.378,29.97
2025-01-03T12:45:00Z,99.13,367.378,26.983
2025-01-03T13:00:00Z,84.934,367.378,23.119
2025-01-03T13:15:00Z,61.709,367.378,16.797
2025-01-03T13:30:00Z,43.48,367.378,11.835
2025-01-03T13:45:00Z,31.111,367.378,8.468
2025-01-03T14:00:00Z,21.962,367.378,5.978
2025-01-03T14:15:00Z,14.861,367.378,4.045
2025-01-03T14:30:00Z,10.62,367.378,2.891
2025-01-03T14:45:00Z,7.343,367.378,1.999
2025-01-03T15:00:00Z,5.126,367.378,1.395
2025-01-03T15:15:00Z,2.206,367.378,0.6
2025-01-03T15:30:00Z,0.426,367.378,0.116
2025-01-03T15:45:00Z,0.001,367.378,0
2025-01-03T16:00:00Z,0,367.378,0
2025-01-03T16:15:00Z,0,367.378,0
2025-01-03T16:30:00Z,0,367.378,0
2025-01-03T16:45:00Z,0,367.378,0
2025-01-03T17:00:00Z,0,367.378,0
2025-01-03T17:15:00Z,0,367.378,0
2025-01-03T17:30:00Z,0,367.378,0
2025-01-03T17:45:00Z,0,367.378,0
2025-01-03T18:00:00Z,0,367.378,0
2025-01-03T18:15:00Z,0,367.378,0
2025-01-03T18:30:00Z,0,367.378,0
2025-01-03T18:45:00Z,0,367.378,0
2025-01-03T19:00:00Z,0,367.378,0
2025-01-03T19:15:00Z,0,367.378,0
2025-01-03T19:30:00Z,0,367.378,0
2025-01-03T19:45:00Z,0,367.378,0
2025-01-03T20:00:00Z,0,367.378,0
2025-01-03T20:15:00Z,0,367.378,0
2025-01-03T20:30:00Z,0,367.378,0
2025-01-03T20:45:00Z,0,367.378,0
2025-01-03T21:00:00Z,0,367.378,0
2025-01-03T21:15:00Z,0,367.378,0
2025-01-03T21:30:00Z,0,367.378,0
2025-01-03T21:45:00Z,0,367.378,0
2025-01-03T22:00:00Z,0,367.378,0
2025-01-03T22:15:00Z,0,367.378,0
2025-01-03T22:30:00Z,0,367.378,0
2025-01-03T22:45:00Z,0,367.378,0
2025-01-03T23:00:00Z,0,367.378,0
2025-01-03T23:15:00Z,0,367.378,0
2025-01-03T23:30:00Z,0,367.378,0
2025-01-03T23:45:00Z,0,367.378,0
2025-01-04T00:00:00Z,0,367.378,0
2025-01-04T00:15:00Z,0,367.378,0
2025-01-04T00:30:00Z,0,367.378,0
2025-01-04T00:45:00Z,0,367.378,0
2025-01-04T01:00:00Z,0,367.378,0
2025-01-04T01:15:00Z,0,367.378,0
2025-01-04T01:30:00Z,0,367.378,0
2025-01-04T01:45:00Z,0,367.378,0
2025-01-04T02:00:00Z,0,367.378,0
2025-01-04T02:15:00Z,0,367.378,0
2025-01-04T02:30:00Z,0,367.378,0
2025-01-04T02:45:00Z,0,367.378,0
2025-01-04T03:00:00Z,0,367.378,0
2025-01-04T03:15:00Z,0,367.378,0
2025-01-04T03:30:00Z,0,367.378,0
2025-01-04T03:45:00Z,0,367.378,0
2025-01-04T04:00:00Z,0,367.378,0
2025-01-04T04:15:00Z,0,367.378,0
2025-01-04T04:30:00Z,0,367.378,0
2025-01-04T04:45:00Z,0,367.378,0
2025-01-04T05:00:00Z,0,367.378,0
2025-01-04T05:15:00Z,0,367.378,0
2025-01-04T05:30:00Z,0,367.378,0
2025-01-04T05:45:00Z,0,367.378,0
2025-01-04T06:00:00Z,0,367.378,0
2025-01-04T06:15:00Z,0,367.378,0
2025-01-04T06:30:00Z,0,367.378,0
2025-01-04T06:45:00Z,0,367.378,0
2025-01-04T07:00:00Z,0,367.378,0
2025-01-04T07:15:00Z,0,367.378,0
2025-01-04T07:30:00Z,0,367.378,0
2025-01-04T07:45:00Z,0.041,367.378,0.011
2025-01-04T08:00:00Z,1.776,367.378,0.483
2025-01-04T08:15:00Z,4.954,367.378,1.348
2025-01-04T08:30:00Z,8.734,367.378,2.377
2025-01-04T08:45:00Z,13.511,367.378,3.678
2025-01-04T09:00:00Z,19.125,367.378,5.206
2025-01-04T09:15:00Z,24.848,367.378,6.764
2025-01-04T09:30:00Z,29.162,367.378,7.938
2025-01-04T09:45:00Z,33.812,367.378,9.204
2025-01-04T10:00:00Z,41.656,367.378,11.339
2025-01-04T10:15:00Z,53.026,367.378,14.434
2025-01-04T10:30:00Z,64.907,367.378,17.668
2025-01-04T10:45:00Z,67.72,367.378,18.433
2025-01-04T11:00:00Z,63.656,367.378,17.327
2025-01-04T11:15:00Z,60.662,367.378,16.512
2025-01-04T11:30:00Z,64.08,367.378,17.443
2025-01-04T11:45:00Z,64.611,367.378,17.587
2025-01-04T12:00:00Z,53.959,367.378,14.688
2025-01-04T12:15:00Z,44.236,367.378,12.041
2025-01-04T12:30:00Z,40.157,367.378,10.931
2025-01-04T12:45:00Z,35.674,367.378,9.71
2025-01-04T13:00:00Z,30.746,367.378,8.369
2025-01-04T13:15:00Z,27.253,367.378,7.418
2025-01-04T13:30:00Z,29.784,367.378,8.107
2025-01-04T13:45:00Z,27.553,367.378,7.5
2025-01-04T14:00:00Z,20.577,367.378,5.601
2025-01-04T14:15:00Z,14.383,367.378,3.915
2025-01-04T14:30:00Z,10.512,367.378,2.861
2025-01-04T14:45:00Z,7.679,367.378,2.09
2025-01-04T15:00:00Z,4.668,367.378,1.271
2025-01-04T15:15:00Z,1.497,367.378,0.407
2025-01-04T15:30:00Z,0.07,367.378,0.019
2025-01-04T15:45:00Z,0,367.378,0
2025-01-04T16:00:00Z,0,367.378,0
2025-01-04T16:15:00Z,0,367.378,0
2025-01-04T16:30:00Z,0,367.378,0
2025-01-04T16:45:00Z,0,367.378,0
2025-01-04T17:00:00Z,0,367.378,0
2025-01-04T17:15:00Z,0,367.378,0
2025-01-04T17:30:00Z,0,367.378,0
2025-01-04T17:45:00Z,0,367.378,0
2025-01-04T18:00:00Z,0,367.378,0
2025-01-04T18:15:00Z,0,367.378,0
2025-01-04T18:30:00Z,0,367.378,0
2025-01-04T18:45:00Z,0,367.378,0
2025-01-04T19:00:00Z,0,367.378,0
2025-01-04T19:15:00Z,0,367.378,0
2025-01-04T19:30:00Z,0,367.378,0
2025-01-04T19:45:00Z,0,367.378,0
2025-01-04T20:00:00Z,0,367.378,0
2025-01-04T20:15:00Z,0,367.378,0
2025-01-04T20:30:00Z,0,367.378,0
2025-01-04T20:45:00Z,0,367.378,0
2025-01-04T21:00:00Z,0,367.378,0
2025-01-04T21:15:00Z,0,367.378,0
2025-01-04T21:30:00Z,0,367.378,0
2025-01-04T21:45:00Z,0,367.378,0
2025-01-04T22:00:00Z,0,367.378,0
2025-01-04T22:15:00Z,0,367.378,0
2025-01-04T22:30:00Z,0,367.378,0
2025-01-04T22:45:00Z,0,367.378,0
2025-01-04T23:00:00Z,0,367.378,0
2025-01-04T23:15:00Z,0,367.378,0
2025-01-04T23:30:00Z,0,367.378,0
2025-01-04T23:45:00Z,0,367.378,0
2025-01-05T00:00:00Z,0,367.378,0
2025-01-05T00:15:00Z,0,367.378,0
2025-01-05T00:30:00Z,0,367.378,0
2025-01-05T00:45:00Z,0,367.378,0
2025-01-05T01:00:00Z,0,367.378,0
2025-01-05T01:15:00Z,0,367.378,0
2025-01-05T01:30:00Z,0,367.378,0
2025-01-05T01:45:00Z,0,367.378,0
2025-01-05T02:00:00Z,0,367.378,0
2025-01-05T02:15:00Z,0,367.378,0
2025-01-05T02:30:00Z,0,367.378,0
2025-01-05T02:45:00Z,0,367.378,0
2025-01-05T03:00:00Z,0,367.378,0
2025-01-05T03:15:00Z,0,367.378,0
2025-01-05T03:30:00Z,0,367.378,0
2025-01-05T03:45:00Z,0,367.378,0
2025-01-05T04:00:00Z,0,367.378,0
2025-01-05T04:15:00Z,0,367.378,0
2025-01-05T04:30:00Z,0,367.378,0
2025-01-05T04:45:00Z,0,367.378,0
2025-01-05T05:00:00Z,0,367.378,0
2025-01-05T05:15:00Z,0,367.378,0
2025-01-05T05:30:00Z,0,367.378,0
2025-01-05T05:45:00Z,0,367.378,0
2025-01-05T06:00:00Z,0,367.378,0
2025-01-05T06:15:00Z,0,367.378,0
2025-01-05T06:30:00Z,0,367.378,0
2025-01-05T06:45:00Z,0,367.378,0
2025-01-05T07:00:00Z,0,367.378,0
2025-01-05T07:15:00Z,0,367.378,0
2025-01-05T07:30:00Z,0,367.378,0
2025-01-05T07:45:00Z,0,367.378,0
2025-01-05T08:00:00Z,0.011,367.378,0.003
2025-01-05T08:15:00Z,0.116,367.378,0.032
2025-01-05T08:30:00Z,0.56,367.378,0.152
2025-01-05T08:45:00Z,1.83,367.378,0.498
2025-01-05T09:00:00Z,3.179,367.378,0.865
2025-01-05T09:15:00Z,3.884,367.378,1.057
2025-01-05T09:30:00Z,4.382,367.378,1.193
2025-01-05T09:45:00Z,5.06,367.378,1.377
2025-01-05T10:00:00Z,6.358,367.378,1.731
2025-01-05T10:15:00Z,7.709,367.378,2.098
2025-01-05T10:30:00Z,8.206,367.378,2.234
2025-01-05T10:45:00Z,8.388,367.378,2.283
2025-01-05T11:00:00Z,8.189,367.378,2.229
2025-01-05T11:15:00Z,7.477,367.378,2.035
2025-01-05T11:30:00Z,7.275,367.378,1.98
2025-01-05T11:45:00Z,7.351,367.378,2.001
2025-01-05T12:00:00Z,6.62,367.378,1.802
2025-01-05T12:15:00Z,5.805,367.378,1.58
2025-01-05T12:30:00Z,5.968,367.378,1.624
2025-01-05T12:45:00Z,6.469,367.378,1.761
2025-01-05T13:00:00Z,6.535,367.378,1.779
2025-01-05T13:15:00Z,6.412,367.378,1.745
2025-01-05T13:30:00Z,6.56,367.378,1.786
2025-01-05T13:45:00Z,6.646,367.378,1.809
2025-01-05T14:00:00Z,6.363,367.378,1.732
2025-01-05T14:15:00Z,5.855,367.378,1.594
2025-01-05T14:30:00Z,4.554,367.378,1.24
2025-01-05T14:45:00Z,2.568,367.378,0.699
2025-01-05T15:00:00Z,1.016,367.378,0.277
2025-01-05T15:15:00Z,0.156,367.378,0.042
2025-01-05T15:30:00Z,0.005,367.378,0.001
2025-01-05T15:45:00Z,0,367.378,0
2025-01-05T16:00:00Z,0,367.378,0
2025-01-05T16:15:00Z,0,367.378,0
2025-01-05T16:30:00Z,0,367.378,0
2025-01-05T16:45:00Z,0,367.378,0
2025-01-05T17:00:00Z,0,367.378,0
2025-01-05T17:15:00Z,0,367.378,0
2025-01-05T17:30:00Z,0,367.378,0
2025-01-05T17:45:00Z,0,367.378,0
2025-01-05T18:00:00Z,0,367.378,0
2025-01-05T18:15:00Z,0,367.378,0
2025-01-05T18:30:00Z,0,367.378,0
2025-01-05T18:45:00Z,0,367.378,0
2025-01-05T19:00:00Z,0,367.378,0
2025-01-05T19:15:00Z,0,367.378,0
2025-01-05T19:30:00Z,0,367.378,0
2025-01-05T19:45:00Z,0,367.378,0
2025-01-05T20:00:00Z,0,367.378,0
2025-01-05T20:15:00Z,0,367.378,0
2025-01-05T20:30:00Z,0,367.378,0
2025-01-05T20:45:00Z,0,367.378,0
2025-01-05T21:00:00Z,0,367.378,0
2025-01-05T21:15:00Z,0,367.378,0
2025-01-05T21:30:00Z,0,367.378,0
2025-01-05T21:45:00Z,0,367.378,0
2025-01-05T22:00:00Z,0,367.378,0
2025-01-05T22:15:00Z,0,367.378,0
2025-01-05T22:30:00Z,0,367.378,0
2025-01-05T22:45:00Z,0,367.378,0
2025-01-05T23:00:00Z,0,367.378,0
2025-01-05T23:15:00Z,0,367.378,0
2025-01-05T23:30:00Z,0,367.378,0
2025-01-05T23:45:00Z,0,367.378,0
2025-01-06T00:00:00Z,0,367.378,0
2025-01-06T00:15:00Z,0,367.378,0
2025-01-06T00:30:00Z,0,367.378,0
2025-01-06T00:45:00Z,0,367.378,0
2025-01-06T01:00:00Z,0,367.378,0
2025-01-06T01:15:00Z,0,367.378,0
2025-01-06T01:30:00Z,0,367.378,0
2025-01-06T01:45:00Z,0,367.378,0
2025-01-06T02:00:00Z,0,367.378,0
2025-01-06T02:15:00Z,0,367.378,0
2025-01-06T02:30:00Z,0,367.378,0
2025-01-06T02:45:00Z,0,367.378,0
2025-01-06T03:00:00Z,0,367.378,0
2025-01-06T03:15:00Z,0,367.378,0
2025-01-06T03:30:00Z,0,367.378,0
2025-01-06T03:45:00Z,0,367.378,0
2025-01-06T04:00:00Z,0,367.378,0
2025-01-06T04:15:00Z,0,367.378,0
2025-01-06T04:30:00Z,0,367.378,0
2025-01-06T04:45:00Z,0,367.378,0
2025-01-06T05:00:00Z,0,367.378,0
2025-01-06T05:15:00Z,0,367.378,0
2025-01-06T05:30:00Z,0,367.378,0
2025-01-06T05:45:00Z,0,367.378,0
2025-01-06T06:00:00Z,0,367.378,0
2025-01-06T06:15:00Z,0,367.378,0
2025-01-06T06:30:00Z,0,367.378,0
2025-01-06T06:45:00Z,0,367.378,0
2025-01-06T07:00:00Z,0,367.378,0
2025-01-06T07:15:00Z,0,367.378,0
2025-01-06T07:30:00Z,0,367.378,0
2025-01-06T07:45:00Z,0,367.378,0
2025-01-06T08:00:00Z,0.026,367.378,0.007
2025-01-06T08:15:00Z,0.277,367.378,0.075
2025-01-06T08:30:00Z,1.536,367.378,0.418
2025-01-06T08:45:00Z,4.028,367.378,1.096
2025-01-06T09:00:00Z,5.187,367.378,1.412
2025-01-06T09:15:00Z,6.552,367.378,1.783
2025-01-06T09:30:00Z,8.457,367.378,2.302
2025-01-06T09:45:00Z,8.774,367.378,2.388
2025-01-06T10:00:00Z,11.497,367.378,3.129
2025-01-06T10:15:00Z,18.366,367.378,4.999
2025-01-06T10:30:00Z,21.046,367.378,5.729
2025-01-06T10:45:00Z,18.273,367.378,4.974
2025-01-06T11:00:00Z,15.529,367.378,4.227
2025-01-06T11:15:00Z,12.262,367.378,3.338
2025-01-06T11:30:00Z,10.475,367.378,2.851
2025-01-06T11:45:00Z,9.731,367.378,2.649
2025-01-06T12:00:00Z,11.391,367.378,3.101
2025-01-06T12:15:00Z,17.072,367.378,4.647
2025-01-06T12:30:00Z,20.604,367.378,5.608
2025-01-06T12:45:00Z,23.233,367.378,6.324
2025-01-06T13:00:00Z,23.517,367.378,6.401
2025-01-06T13:15:00Z,21.545,367.378,5.865
2025-01-06T13:30:00Z,18.955,367.378,5.16
2025-01-06T13:45:00Z,20.008,367.378,5.446
2025-01-06T14:00:00Z,18.46,367.378,5.025
2025-01-06T14:15:00Z,16.261,367.378,4.426
2025-01-06T14:30:00Z,14.599,367.378,3.974
2025-01-06T14:45:00Z,12.409,367.378,3.378
2025-01-06T15:00:00Z,7.668,367.378,2.087
2025-01-06T15:15:00Z,3.157,367.378,0.859
2025-01-06T15:30:00Z,0.628,367.378,0.171
2025-01-06T15:45:00Z,0.069,367.378,0.019
2025-01-06T16:00:00Z,0,367.378,0
2025-01-06T16:15:00Z,0,367.378,0
2025-01-06T16:30:00Z,0,367.378,0
2025-01-06T16:45:00Z,0,367.378,0
2025-01-06T17:00:00Z,0,367.378,0
2025-01-06T17:15:00Z,0,367.378,0
2025-01-06T17:30:00Z,0,367.378,0
2025-01-06T17:45:00Z,0,367.378,0
2025-01-06T18:00:00Z,0,367.378,0
2025-01-06T18:15:00Z,0,367.378,0
2025-01-06T18:30:00Z,0,367.378,0
2025-01-06T18:45:00Z,0,367.378,0
2025-01-06T19:00:00Z,0,367.378,0
2025-01-06T19:15:00Z,0,367.378,0
2025-01-06T19:30:00Z,0,367.378,0
2025-01-06T19:45:00Z,0,367.378,0
2025-01-06T20:00:00Z,0,367.378,0
2025-01-06T20:15:00Z,0,367.378,0
2025-01-06T20:30:00Z,0,367.378,0
2025-01-06T20:45:00Z,0,367.378,0
2025-01-06T21:00:00Z,0,367.378,0
2025-01-06T21:15:00Z,0,367.378,0
2025-01-06T21:30:00Z,0,367.378,0
2025-01-06T21:45:00Z,0,367.378,0
2025-01-06T22:00:00Z,0,367.378,0
2025-01-06T22:15:00Z,0,367.378,0
2025-01-06T22:30:00Z,0,367.378,0
2025-01-06T22:45:00Z,0,367.378,0
2025-01-06T23:00:00Z,0,367.378,0
2025-01-06T23:15:00Z,0,367.378,0
