timestamp,pv_kwh,gshp_kwh,ashp_kwh,offtake_kwh,feedin_kwh,t_ballon,t_sol,t_ext,cop_gshp,cop_ashp,prix_eur_kwh
2026-05-28 21:00:00,0,0.012585879618301987,0.2316152963489294,0.09100000000034925,0,19.899999618530273,14.233333269755045,22.233332951863606,6,5.5,0.16768
2026-05-28 21:15:00,0,0.012502786029144772,0.23248414106667042,0.09999999999854481,0,20.066666920979817,15.033333142598469,21.766666412353516,6,5.5,0.16219999999999998
2026-05-28 21:30:00,0,0.012825890807871474,0.22758834819495677,0.11000000000058208,0,19.899999618530273,13.566666603088379,21.46666653951009,6,5.5,0.15306
2026-05-28 21:45:00,0,0.012887548055048683,0.23485441368818283,0.09500000000116415,0,20.200000127156574,14.46666653951009,21.066666920979817,6,5.5,0.14218
2026-05-28 22:00:00,0,0.01273309958539903,0.23667188826948404,0.11499999999796273,0,20.233333587646484,14.133333206176758,20.799999872843426,6,5.5,0.15932
2026-05-28 22:15:00,0,0.013178813100312254,0.23407413749396802,0.10000000000582077,0,20.133333206176758,13.899999936421713,20.5,6,5.5,0.14975
2026-05-28 22:30:00,0,0.012962681176621117,0.23660405239462853,0.10299999999551801,0,20.5,14.733333587646486,20.1999994913737,6,5.5,0.13574
2026-05-28 22:45:00,0,0.012939783207606524,0.23237942560017108,0.11400000000139698,0,20.299999872843426,13.600000063578287,19.96666653951009,6,5.5,0.12683
2026-05-28 23:00:00,0,0.013070087510161102,0.23800885339081287,0.09500000000116415,0,20.366666158040363,14.400000254313152,19.666666666666668,6,5.5,0.14256
2026-05-28 23:15:00,0,0.01319286664109677,0.2313271993547678,0.11499999999796273,0,20.333333333333332,14.200000127156576,19.399999618530273,6,5.5,0.13562000000000002
2026-05-28 23:30:00,0,0.013058476343285292,0.2388616100475192,0.10500000000320142,0,20.03333346048991,13.800000190734863,19.333333333333332,6,5.5,0.12932
2026-05-28 23:45:00,0,0.013322255495935678,0.2408076902627945,0.09699999999429565,0,20.299999872843426,14.833333333333332,19.166667302449543,6,5.5,0.12393000000000001
2026-05-29 00:00:00,0,0.013562514550052583,0.23336629822850227,0.1190000000060536,0,20,13.600000381469728,18.75,6,5.5,0.12847
2026-05-29 00:15:00,0,0.013047796114347875,0.23780086110532284,0.09699999999429565,0,20.100000381469727,14.133333206176758,18.600000381469727,6,5.5,0.12632
2026-05-29 00:30:00,0,0.012731463354532025,0.23037438475340605,0.10900000000401633,0,20.200000127156574,14.633333206176758,18.5,6,5.5,0.12604
2026-05-29 00:45:00,0,0.012605041403323412,0.23434890514612197,0.10800000000017462,0,19.866666158040363,13.733333269755045,18.299999872843426,6,5.5,0.12473000000000001
2026-05-29 01:00:00,0,0.012539634378641494,0.23055583656579257,0.0959999999977299,0,20.066666920979817,14.566666603088379,18.03333346048991,6,5.5,0.12565
2026-05-29 01:15:00,0,0.012727521902881563,0.2305122992619872,0.11800000000221189,0,19.900000254313152,13.833333333333334,18,6,5.5,0.12453
2026-05-29 01:30:00,0,0.012686246681478225,0.2277002177014947,0.0970000000015716,0,19.899999618530273,14.133333206176758,17.799999872843426,6,5.5,0.12356
2026-05-29 01:45:00,0,0.012674578204299906,0.237478889785707,0.10599999999976717,0,20,14.600000063578287,17.566666920979817,6,5.5,0.12093999999999999
2026-05-29 02:00:00,0,0.012729937058858923,0.23002112331986427,0.10499999999592546,0,19.700000127156574,13.733333269755045,17.5,6,5.5,0.12135
2026-05-29 02:15:00,0,0.012802986334078014,0.23453531059622765,0.0970000000015716,0,19.933333079020183,14.5,17.399999618530273,6,5.5,0.12190000000000001
2026-05-29 02:30:00,0,0.012743778275340446,0.23171459104865788,0.11400000000139698,0,19.799999872843426,13.700000127156576,17.366666158040363,6,5.5,0.12221
2026-05-29 02:45:00,0,0.012767584871500731,0.2318818519860506,0.0959999999977299,0,19.833332697550457,14.133333206176758,17.133333841959637,6,5.5,0.12337999999999999
2026-05-29 03:00:00,0,0.012465726639144123,0.23163685691356659,0.11099999999714782,0,19.933333079020183,14.300000190734863,17.133333841959637,6,5.5,0.12273999999999999
2026-05-29 03:15:00,0,0.012929153483361006,0.22815092785656452,0.10000000000582077,0,19.700000127156574,13.766666730244955,16.933333079020183,6,5.5,0.12326000000000001
2026-05-29 03:30:00,0,0.012958396108355374,0.23929508101195096,0.09500000000116415,0,19.899999618530273,14.700000127156576,16.833332697550457,6,5.5,0.11429
2026-05-29 03:45:00,0.0627619180442553,0.012845654919743538,0.2336330562159419,0.05799999999726424,0,19.633333841959637,13.633333206176758,16.799999237060547,6,5.5,0.12613
2026-05-29 04:00:00,0.17816050585189303,0.012631791290841647,0.23136802299320697,0,0.03800000000046566,19.566666920979817,14.166666348775227,16.733333587646484,6,5.5,0.13052
2026-05-29 04:15:00,0.3072300065008537,0.012818964641512139,0.23156875638663768,0,0.09399999999914144,19.299999872843426,14.166666666666666,16.833332697550457,6,5.5,0.13475
2026-05-29 04:30:00,0.47574045622945993,0.012780836226447718,0.23133514209836722,0,0.19700000000011642,19.100000381469727,13.899999936421713,16.933333079020183,6,5.5,0.13116999999999998
2026-05-29 04:45:00,0.7707982328475315,0.012898472705375752,0.23343437171727419,0,0.3260000000009313,19.200000127156574,14.46666653951009,17.100000381469727,6,5.5,0.12636
2026-05-29 05:00:00,1.1554480077920268,0.01294884194433689,0.23615352647006513,0,0.5339999999996508,19.166667302449543,13.766666730244955,17.5,6,5.5,0.13696
2026-05-29 05:15:00,1.5410481670516942,0.012714769524041913,0.23140330523997546,0,0.7289999999993597,19.333332697550457,14.333333333333334,18.133333206176758,6,5.5,0.1301
2026-05-29 05:30:00,1.9231757682366941,0.012627855320009986,0.22725389394164086,0,1.0200000000004366,19.200000762939453,13.766666730244955,18.566666920979817,6,5.5,0.12497
2026-05-29 05:45:00,2.2910841579370027,0.01244864113861695,0.2358235244229436,0,1.3770000000004075,19.233332951863606,14.299999872843424,19.066666920979817,6,5.5,0.11195000000000001
2026-05-29 06:00:00,2.6765746574679965,0.0130248147072125,0.23028257032483815,0,1.756999999999607,19.233332951863606,13.899999936421713,20.366666793823242,6,5.5,0.13421
2026-05-29 06:15:00,3.129030697975738,0.012977293389863916,0.23908895020186902,0,2.110999999998967,19.366666158040363,14.433333396911621,21,6,5.5,0.12007
2026-05-29 06:30:00,3.728503881392038,0.013098962301854044,0.23816676446050405,0,2.4800000000013824,19.066666920979817,13.766666730244955,21.700000127156574,6,5.5,0.107
2026-05-29 06:45:00,4.277350823403974,0.01342268540104851,0.23580643793940545,0,2.8509999999987485,19.066666920979817,14.266666730244955,22.633333841959637,6,5.5,0.115
2026-05-29 07:00:00,4.853758910555902,0.013456428673118352,0.2437564259469509,0,3.290000000000873,18.96666653951009,13.766666730244955,23.46666653951009,6,5.5,0.13544
2026-05-29 07:15:00,5.298465663570701,0.013660832889843733,0.23603680209815503,0,3.6589999999996508,19.399999618530273,14.300000190734863,24.400000254313152,6,5.5,0.1164
2026-05-29 07:30:00,5.799537517123789,0.01333084255643189,0.24006625764071943,0,4.003000000000611,19.46666653951009,13.699999809265137,25.399999618530273,6,5.5,0.11
2026-05-29 07:45:00,6.270379838805823,0.013716676303185522,0.2420033329874277,0,4.162999999998647,19.700000127156574,14.233333587646484,26,6,5.5,0.0584
2026-05-29 08:00:00,6.889737986354956,0.013487191278021783,0.24235926154255866,0,4.794000000001688,19.266666412353516,13.600000063578287,26.833333333333332,6,5.5,0.05799
2026-05-29 08:15:00,7.4678640759227735,0.013606292814016343,0.243488554880023,0,5.186999999999898,19.266666412353516,14.266666730244955,27.5,6,5.5,0.017929999999999998
2026-05-29 08:30:00,7.948977858857245,0.013395153456382104,0.2419080024957657,0,5.463999999999942,19.100000381469727,13.699999809265137,28.266666412353516,6,5.5,0.01257
2026-05-29 08:45:00,8.349930380131232,0.013543960786395474,0.23717979620397092,0,5.792999999999665,19.366666793823242,14.466666539510092,29.433333079020183,6,5.5,0.0057599999999999995
2026-05-29 09:00:00,8.609494957901912,0.013506714584786096,0.23630013099312783,0,6.065000000000509,19.399999618530273,13.733333269755045,30.266666412353516,6,5.5,0.01
2026-05-29 09:15:00,8.617353905123528,0.013323491272050887,0.24396356932818888,0,6.233999999998559,19.666667302449543,14.333333333333334,31.1999994913737,6,5.5,0.0036
2026-05-29 09:30:00,8.603902311739553,0.01331877866992727,0.23635521778464316,0,6.334000000000742,19.46666653951009,13.633333206176758,32.03333346048991,6,5.5,0.00171
2026-05-29 09:45:00,8.65993843309182,0.013505014827940613,0.2427165679037571,0,6.620999999999185,19.600000381469727,14.5,32.36666615804037,6,5.5,0.00183
2026-05-29 10:00:00,8.953607186480024,0.013594231141731142,0.23625017689168454,0,6.827000000001135,19.3000005086263,13.699999809265137,32.833333333333336,6,5.5,0.00189
2026-05-29 10:15:00,9.171062428439999,0.013705816414672882,0.24725511971116065,0,7.010000000000218,19.5,14.300000190734863,33.300000508626304,6,5.5,0.00123
2026-05-29 10:30:00,9.430188367295983,0.013791844487190246,0.24296936638653277,0,7.091999999998734,19.433333079020183,14,33.86666615804037,6,5.5,0.00122
2026-05-29 10:45:00,9.655941195392268,0.013956131146740517,0.2440971056520939,0,7.118000000000393,19.399999618530273,14.233333269755045,33.59999974568685,6,5.5,6.8e-4
2026-05-29 11:00:00,9.86539127715906,0.013791294136099167,0.24304581260681152,0,7.07799999999952,19.433333079020183,14.233333269755045,33.83333206176758,6,5.5,0.00114
2026-05-29 11:15:00,9.853401813490734,0.013510967653244733,0.2390827801078558,0,7.212000000001353,19.5,14.233333269755045,34.300000508626304,6,5.5,4e-4
2026-05-29 11:30:00,9.684123745661411,0.01375062941525539,0.24398044784367084,0,6.459999999999127,19.700000127156574,14.166666984558107,34.56666819254557,6,5.5,1.7999999999999998e-4
2026-05-29 11:45:00,9.497994632859228,0.013605030725258985,0.24174505260586737,0,5.6929999999993015,19.600000381469727,14.133333524068197,34.70000076293945,6,5.5,4e-5
2026-05-29 12:00:00,9.198148381422406,0.013733907666988671,0.239868287011981,0,5.481999999999971,19.666666666666668,14.166666666666668,34.59999974568685,6,5.5,0.00195
2026-05-29 12:15:00,8.948270413017903,0.013691185110234073,0.23806601156294346,0,5.9950000000008,19.433333079020183,14.166666666666666,34.56666564941406,6,5.5,0.00182
2026-05-29 12:30:00,8.700768405401332,0.0137148373471573,0.24632744917273522,0,6.7369999999991705,19.53333346048991,14.46666653951009,35.5,6,5.5,0.00173
2026-05-29 12:45:00,8.501407018672522,0.013611847713124008,0.24119591599702836,0,6.64600000000064,19.46666653951009,14.133333206176758,35.59999974568685,6,5.5,0.00141
2026-05-29 13:00:00,8.253539478627038,0.013553924059524434,0.24005639395071193,0,6.3700000000008,19.733332951863606,14.566666920979818,34.900001525878906,6,5.5,8.399999999999999e-4
