datetime,measured_mw,monitoredcapacity_mw,loadfactor
2026-01-01T16:15:00Z,0,449.188,0
2026-01-01T16:30:00Z,0,449.188,0
2026-01-01T16:45:00Z,0,449.188,0
2026-01-01T17:00:00Z,0,449.188,0
2026-01-01T17:15:00Z,0,449.188,0
2026-01-01T17:30:00Z,0,449.188,0
2026-01-01T17:45:00Z,0,449.188,0
2026-01-01T18:00:00Z,0,449.188,0
2026-01-01T18:15:00Z,0,449.188,0
2026-01-01T18:30:00Z,0,449.188,0
2026-01-01T18:45:00Z,0,449.188,0
2026-01-01T19:00:00Z,0,449.188,0
2026-01-01T19:15:00Z,0,449.188,0
2026-01-01T19:30:00Z,0,449.188,0
2026-01-01T19:45:00Z,0,449.188,0
2026-01-01T20:00:00Z,0,449.188,0
2026-01-01T20:15:00Z,0,449.188,0
2026-01-01T20:30:00Z,0,449.188,0
2026-01-01T20:45:00Z,0,449.188,0
2026-01-01T21:00:00Z,0,449.188,0
2026-01-01T21:15:00Z,0,449.188,0
2026-01-01T21:30:00Z,0,449.188,0
2026-01-01T21:45:00Z,0,449.188,0
2026-01-01T22:00:00Z,0,449.188,0
2026-01-01T22:15:00Z,0,449.188,0
2026-01-01T22:30:00Z,0,449.188,0
2026-01-01T22:45:00Z,0,449.188,0
2026-01-01T23:00:00Z,0,449.188,0
2026-01-01T23:15:00Z,0,449.188,0
2026-01-01T23:30:00Z,0,449.188,0
2026-01-01T23:45:00Z,0,449.188,0
2026-01-02T00:00:00Z,0,449.188,0
2026-01-02T00:15:00Z,0,449.188,0
2026-01-02T00:30:00Z,0,449.188,0
2026-01-02T00:45:00Z,0,449.188,0
2026-01-02T01:00:00Z,0,449.188,0
2026-01-02T01:15:00Z,0,449.188,0
2026-01-02T01:30:00Z,0,449.188,0
2026-01-02T01:45:00Z,0,449.188,0
2026-01-02T02:00:00Z,0,449.188,0
2026-01-02T02:15:00Z,0,449.188,0
2026-01-02T02:30:00Z,0,449.188,0
2026-01-02T02:45:00Z,0,449.188,0
2026-01-02T03:00:00Z,0,449.188,0
2026-01-02T03:15:00Z,0,449.188,0
2026-01-02T03:30:00Z,0,449.188,0
2026-01-02T03:45:00Z,0,449.188,0
2026-01-02T04:00:00Z,0,449.188,0
2026-01-02T04:15:00Z,0,449.188,0
2026-01-02T04:30:00Z,0,449.188,0
2026-01-02T04:45:00Z,0,449.188,0
2026-01-02T05:00:00Z,0,449.188,0
2026-01-02T05:15:00Z,0,449.188,0
2026-01-02T05:30:00Z,0,449.188,0
2026-01-02T05:45:00Z,0,449.188,0
2026-01-02T06:00:00Z,0,449.188,0
2026-01-02T06:15:00Z,0,449.188,0
2026-01-02T06:30:00Z,0,449.188,0
2026-01-02T06:45:00Z,0,449.188,0
2026-01-02T07:00:00Z,0,449.188,0
2026-01-02T07:15:00Z,0,449.188,0
2026-01-02T07:30:00Z,0,449.188,0
2026-01-02T07:45:00Z,0.062,449.188,0.014
2026-01-02T08:00:00Z,1.562,449.188,0.348
2026-01-02T08:15:00Z,3.39,449.188,0.755
2026-01-02T08:30:00Z,4.902,449.188,1.091
2026-01-02T08:45:00Z,6.246,449.188,1.391
2026-01-02T09:00:00Z,9.985,449.188,2.223
2026-01-02T09:15:00Z,14.386,449.188,3.203
2026-01-02T09:30:00Z,20.933,449.188,4.66
2026-01-02T09:45:00Z,28.344,449.188,6.31
2026-01-02T10:00:00Z,34.969,449.188,7.785
2026-01-02T10:15:00Z,42.429,449.188,9.446
2026-01-02T10:30:00Z,53.758,449.188,11.968
2026-01-02T10:45:00Z,63.008,449.188,14.027
2026-01-02T11:00:00Z,68.62,449.188,15.276
2026-01-02T11:15:00Z,68.456,449.188,15.24
2026-01-02T11:30:00Z,68.425,449.188,15.233
2026-01-02T11:45:00Z,67.748,449.188,15.082
2026-01-02T12:00:00Z,66.356,449.188,14.772
2026-01-02T12:15:00Z,68.671,449.188,15.288
2026-01-02T12:30:00Z,71.016,449.188,15.81
2026-01-02T12:45:00Z,77.693,449.188,17.296
2026-01-02T13:00:00Z,79.755,449.188,17.755
2026-01-02T13:15:00Z,77.24,449.188,17.195
2026-01-02T13:30:00Z,71.963,449.188,16.021
2026-01-02T13:45:00Z,65.725,449.188,14.632
2026-01-02T14:00:00Z,54.896,449.188,12.221
2026-01-02T14:15:00Z,45.081,449.188,10.036
2026-01-02T14:30:00Z,36.594,449.188,8.147
2026-01-02T14:45:00Z,28.08,449.188,6.251
2026-01-02T15:00:00Z,18.432,449.188,4.103
2026-01-02T15:15:00Z,8.926,449.188,1.987
2026-01-02T15:30:00Z,2.12,449.188,0.472
2026-01-02T15:45:00Z,0.002,449.188,0
2026-01-02T16:00:00Z,0,449.188,0
2026-01-02T16:15:00Z,0,449.188,0
2026-01-02T16:30:00Z,0,449.188,0
2026-01-02T16:45:00Z,0,449.188,0
2026-01-02T17:00:00Z,0,449.188,0
2026-01-02T17:15:00Z,0,449.188,0
2026-01-02T17:30:00Z,0,449.188,0
2026-01-02T17:45:00Z,0,449.188,0
2026-01-02T18:00:00Z,0,449.188,0
2026-01-02T18:15:00Z,0,449.188,0
2026-01-02T18:30:00Z,0,449.188,0
2026-01-02T18:45:00Z,0,449.188,0
2026-01-02T19:00:00Z,0,449.188,0
2026-01-02T19:15:00Z,0,449.188,0
2026-01-02T19:30:00Z,0,449.188,0
2026-01-02T19:45:00Z,0,449.188,0
2026-01-02T20:00:00Z,0,449.188,0
2026-01-02T20:15:00Z,0,449.188,0
2026-01-02T20:30:00Z,0,449.188,0
2026-01-02T20:45:00Z,0,449.188,0
2026-01-02T21:00:00Z,0,449.188,0
2026-01-02T21:15:00Z,0,449.188,0
2026-01-02T21:30:00Z,0,449.188,0
2026-01-02T21:45:00Z,0,449.188,0
2026-01-02T22:00:00Z,0,449.188,0
2026-01-02T22:15:00Z,0,449.188,0
2026-01-02T22:30:00Z,0,449.188,0
2026-01-02T22:45:00Z,0,449.188,0
2026-01-02T23:00:00Z,0,449.188,0
2026-01-02T23:15:00Z,0,449.188,0
2026-01-02T23:30:00Z,0,449.188,0
2026-01-02T23:45:00Z,0,449.188,0
2026-01-03T00:00:00Z,0,449.188,0
2026-01-03T00:15:00Z,0,449.188,0
2026-01-03T00:30:00Z,0,449.188,0
2026-01-03T00:45:00Z,0,449.188,0
2026-01-03T01:00:00Z,0,449.188,0
2026-01-03T01:15:00Z,0,449.188,0
2026-01-03T01:30:00Z,0,449.188,0
2026-01-03T01:45:00Z,0,449.188,0
2026-01-03T02:00:00Z,0,449.188,0
2026-01-03T02:15:00Z,0,449.188,0
2026-01-03T02:30:00Z,0,449.188,0
2026-01-03T02:45:00Z,0,449.188,0
2026-01-03T03:00:00Z,0,449.188,0
2026-01-03T03:15:00Z,0,449.188,0
2026-01-03T03:30:00Z,0,449.188,0
2026-01-03T03:45:00Z,0,449.188,0
2026-01-03T04:00:00Z,0,449.188,0
2026-01-03T04:15:00Z,0,449.188,0
2026-01-03T04:30:00Z,0,449.188,0
2026-01-03T04:45:00Z,0,449.188,0
2026-01-03T05:00:00Z,0,449.188,0
2026-01-03T05:15:00Z,0,449.188,0
2026-01-03T05:30:00Z,0,449.188,0
2026-01-03T05:45:00Z,0,449.188,0
2026-01-03T06:00:00Z,0,449.188,0
2026-01-03T06:15:00Z,0,449.188,0
2026-01-03T06:30:00Z,0,449.188,0
2026-01-03T06:45:00Z,0,449.188,0
2026-01-03T07:00:00Z,0,449.188,0
2026-01-03T07:15:00Z,0,449.188,0
2026-01-03T07:30:00Z,0,449.188,0
2026-01-03T07:45:00Z,0.004,449.188,0.001
2026-01-03T08:00:00Z,1.053,449.188,0.234
2026-01-03T08:15:00Z,2.814,449.188,0.626
2026-01-03T08:30:00Z,3.12,449.188,0.695
2026-01-03T08:45:00Z,3.396,449.188,0.756
2026-01-03T09:00:00Z,3.772,449.188,0.84
2026-01-03T09:15:00Z,4.912,449.188,1.094
2026-01-03T09:30:00Z,9.001,449.188,2.004
2026-01-03T09:45:00Z,17.831,449.188,3.97
2026-01-03T10:00:00Z,30.664,449.188,6.827
2026-01-03T10:15:00Z,43.558,449.188,9.697
2026-01-03T10:30:00Z,54.733,449.188,12.185
2026-01-03T10:45:00Z,63.418,449.188,14.118
2026-01-03T11:00:00Z,71.633,449.188,15.947
2026-01-03T11:15:00Z,78.773,449.188,17.537
2026-01-03T11:30:00Z,84.61,449.188,18.836
2026-01-03T11:45:00Z,85.014,449.188,18.926
2026-01-03T12:00:00Z,79.105,449.188,17.611
2026-01-03T12:15:00Z,67.289,449.188,14.98
2026-01-03T12:30:00Z,55.582,449.188,12.374
2026-01-03T12:45:00Z,41.72,449.188,9.288
2026-01-03T13:00:00Z,30.271,449.188,6.739
2026-01-03T13:15:00Z,22.359,449.188,4.978
2026-01-03T13:30:00Z,16.536,449.188,3.681
2026-01-03T13:45:00Z,13.211,449.188,2.941
2026-01-03T14:00:00Z,12.061,449.188,2.685
2026-01-03T14:15:00Z,10.765,449.188,2.397
2026-01-03T14:30:00Z,8.16,449.188,1.817
2026-01-03T14:45:00Z,5.046,449.188,1.123
2026-01-03T15:00:00Z,2.707,449.188,0.603
2026-01-03T15:15:00Z,1.249,449.188,0.278
2026-01-03T15:30:00Z,0.372,449.188,0.083
2026-01-03T15:45:00Z,0,449.188,0
2026-01-03T16:00:00Z,0,449.188,0
2026-01-03T16:15:00Z,0,449.188,0
2026-01-03T16:30:00Z,0,449.188,0
2026-01-03T16:45:00Z,0,449.188,0
2026-01-03T17:00:00Z,0,449.188,0
2026-01-03T17:15:00Z,0,449.188,0
2026-01-03T17:30:00Z,0,449.188,0
2026-01-03T17:45:00Z,0,449.188,0
2026-01-03T18:00:00Z,0,449.188,0
2026-01-03T18:15:00Z,0,449.188,0
2026-01-03T18:30:00Z,0,449.188,0
2026-01-03T18:45:00Z,0,449.188,0
2026-01-03T19:00:00Z,0,449.188,0
2026-01-03T19:15:00Z,0,449.188,0
2026-01-03T19:30:00Z,0,449.188,0
2026-01-03T19:45:00Z,0,449.188,0
2026-01-03T20:00:00Z,0,449.188,0
2026-01-03T20:15:00Z,0,449.188,0
2026-01-03T20:30:00Z,0,449.188,0
2026-01-03T20:45:00Z,0,449.188,0
2026-01-03T21:00:00Z,0,449.188,0
2026-01-03T21:15:00Z,0,449.188,0
2026-01-03T21:30:00Z,0,449.188,0
2026-01-03T21:45:00Z,0,449.188,0
2026-01-03T22:00:00Z,0,449.188,0
2026-01-03T22:15:00Z,0,449.188,0
2026-01-03T22:30:00Z,0,449.188,0
2026-01-03T22:45:00Z,0,449.188,0
2026-01-03T23:00:00Z,0,449.188,0
2026-01-03T23:15:00Z,0,449.188,0
2026-01-03T23:30:00Z,0,449.188,0
2026-01-03T23:45:00Z,0,449.188,0
2026-01-04T00:00:00Z,0,449.188,0
2026-01-04T00:15:00Z,0,449.188,0
2026-01-04T00:30:00Z,0,449.188,0
2026-01-04T00:45:00Z,0,449.188,0
2026-01-04T01:00:00Z,0,449.188,0
2026-01-04T01:15:00Z,0,449.188,0
2026-01-04T01:30:00Z,0,449.188,0
2026-01-04T01:45:00Z,0,449.188,0
2026-01-04T02:00:00Z,0,449.188,0
2026-01-04T02:15:00Z,0,449.188,0
2026-01-04T02:30:00Z,0,449.188,0
2026-01-04T02:45:00Z,0,449.188,0
2026-01-04T03:00:00Z,0,449.188,0
2026-01-04T03:15:00Z,0,449.188,0
2026-01-04T03:30:00Z,0,449.188,0
2026-01-04T03:45:00Z,0,449.188,0
2026-01-04T04:00:00Z,0,449.188,0
2026-01-04T04:15:00Z,0,449.188,0
2026-01-04T04:30:00Z,0,449.188,0
2026-01-04T04:45:00Z,0,449.188,0
2026-01-04T05:00:00Z,0,449.188,0
2026-01-04T05:15:00Z,0,449.188,0
2026-01-04T05:30:00Z,0,449.188,0
2026-01-04T05:45:00Z,0,449.188,0
2026-01-04T06:00:00Z,0,449.188,0
2026-01-04T06:15:00Z,0,449.188,0
2026-01-04T06:30:00Z,0,449.188,0
2026-01-04T06:45:00Z,0,449.188,0
2026-01-04T07:00:00Z,0,449.188,0
2026-01-04T07:15:00Z,0,449.188,0
2026-01-04T07:30:00Z,0,449.188,0
2026-01-04T07:45:00Z,0.004,449.188,0.001
2026-01-04T08:00:00Z,1.396,449.188,0.311
2026-01-04T08:15:00Z,4.076,449.188,0.907
2026-01-04T08:30:00Z,7.208,449.188,1.605
2026-01-04T08:45:00Z,10.462,449.188,2.329
2026-01-04T09:00:00Z,14.881,449.188,3.313
2026-01-04T09:15:00Z,21.473,449.188,4.78
2026-01-04T09:30:00Z,31.643,449.188,7.044
2026-01-04T09:45:00Z,44.813,449.188,9.976
2026-01-04T10:00:00Z,56.707,449.188,12.624
2026-01-04T10:15:00Z,68.199,449.188,15.183
2026-01-04T10:30:00Z,78.207,449.188,17.411
2026-01-04T10:45:00Z,87.685,449.188,19.521
2026-01-04T11:00:00Z,98.272,449.188,21.878
2026-01-04T11:15:00Z,108.084,449.188,24.062
2026-01-04T11:30:00Z,114.704,449.188,25.536
2026-01-04T11:45:00Z,118.987,449.188,26.489
2026-01-04T12:00:00Z,120.037,449.188,26.723
2026-01-04T12:15:00Z,120.081,449.188,26.733
2026-01-04T12:30:00Z,117.883,449.188,26.244
2026-01-04T12:45:00Z,110.945,449.188,24.699
2026-01-04T13:00:00Z,96.277,449.188,21.434
2026-01-04T13:15:00Z,82.166,449.188,18.292
2026-01-04T13:30:00Z,68.461,449.188,15.241
2026-01-04T13:45:00Z,57.421,449.188,12.783
2026-01-04T14:00:00Z,48.917,449.188,10.89
2026-01-04T14:15:00Z,38.272,449.188,8.52
2026-01-04T14:30:00Z,27.813,449.188,6.192
2026-01-04T14:45:00Z,19.789,449.188,4.406
2026-01-04T15:00:00Z,12.834,449.188,2.857
2026-01-04T15:15:00Z,6.944,449.188,1.546
2026-01-04T15:30:00Z,2.49,449.188,0.554
2026-01-04T15:45:00Z,0.093,449.188,0.021
2026-01-04T16:00:00Z,0.026,449.188,0.006
2026-01-04T16:15:00Z,0,449.188,0
2026-01-04T16:30:00Z,0,449.188,0
2026-01-04T16:45:00Z,0,449.188,0
2026-01-04T17:00:00Z,0,449.188,0
2026-01-04T17:15:00Z,0,449.188,0
2026-01-04T17:30:00Z,0,449.188,0
2026-01-04T17:45:00Z,0,449.188,0
2026-01-04T18:00:00Z,0,449.188,0
2026-01-04T18:15:00Z,0,449.188,0
2026-01-04T18:30:00Z,0,449.188,0
2026-01-04T18:45:00Z,0,449.188,0
2026-01-04T19:00:00Z,0,449.188,0
2026-01-04T19:15:00Z,0,449.188,0
2026-01-04T19:30:00Z,0,449.188,0
2026-01-04T19:45:00Z,0,449.188,0
2026-01-04T20:00:00Z,0,449.188,0
2026-01-04T20:15:00Z,0,449.188,0
2026-01-04T20:30:00Z,0,449.188,0
2026-01-04T20:45:00Z,0,449.188,0
2026-01-04T21:00:00Z,0,449.188,0
2026-01-04T21:15:00Z,0,449.188,0
2026-01-04T21:30:00Z,0,449.188,0
2026-01-04T21:45:00Z,0,449.188,0
2026-01-04T22:00:00Z,0,449.188,0
2026-01-04T22:15:00Z,0,449.188,0
2026-01-04T22:30:00Z,0,449.188,0
2026-01-04T22:45:00Z,0,449.188,0
2026-01-04T23:00:00Z,0,449.188,0
2026-01-04T23:15:00Z,0,449.188,0
2026-01-04T23:30:00Z,0,449.188,0
2026-01-04T23:45:00Z,0,449.188,0
2026-01-05T00:00:00Z,0,449.188,0
2026-01-05T00:15:00Z,0,449.188,0
2026-01-05T00:30:00Z,0,449.188,0
2026-01-05T00:45:00Z,0,449.188,0
2026-01-05T01:00:00Z,0,449.188,0
2026-01-05T01:15:00Z,0,449.188,0
2026-01-05T01:30:00Z,0,449.188,0
2026-01-05T01:45:00Z,0,449.188,0
2026-01-05T02:00:00Z,0,449.188,0
2026-01-05T02:15:00Z,0,449.188,0
2026-01-05T02:30:00Z,0,449.188,0
2026-01-05T02:45:00Z,0,449.188,0
2026-01-05T03:00:00Z,0,449.188,0
2026-01-05T03:15:00Z,0,449.188,0
2026-01-05T03:30:00Z,0,449.188,0
2026-01-05T03:45:00Z,0,449.188,0
2026-01-05T04:00:00Z,0,449.188,0
2026-01-05T04:15:00Z,0,449.188,0
2026-01-05T04:30:00Z,0,449.188,0
2026-01-05T04:45:00Z,0,449.188,0
2026-01-05T05:00:00Z,0,449.188,0
2026-01-05T05:15:00Z,0,449.188,0
2026-01-05T05:30:00Z,0,449.188,0
2026-01-05T05:45:00Z,0,449.188,0
2026-01-05T06:00:00Z,0,449.188,0
2026-01-05T06:15:00Z,0,449.188,0
2026-01-05T06:30:00Z,0,449.188,0
2026-01-05T06:45:00Z,0,449.188,0
2026-01-05T07:00:00Z,0,449.188,0
2026-01-05T07:15:00Z,0,449.188,0
2026-01-05T07:30:00Z,0,449.188,0
2026-01-05T07:45:00Z,0.208,449.188,0.046
2026-01-05T08:00:00Z,2.028,449.188,0.451
2026-01-05T08:15:00Z,5.696,449.188,1.268
2026-01-05T08:30:00Z,10.619,449.188,2.364
2026-01-05T08:45:00Z,15.581,449.188,3.469
2026-01-05T09:00:00Z,20.959,449.188,4.666
2026-01-05T09:15:00Z,25.595,449.188,5.698
2026-01-05T09:30:00Z,28.467,449.188,6.337
2026-01-05T09:45:00Z,30.313,449.188,6.748
2026-01-05T10:00:00Z,29.702,449.188,6.612
2026-01-05T10:15:00Z,30.137,449.188,6.709
2026-01-05T10:30:00Z,28.797,449.188,6.411
2026-01-05T10:45:00Z,28.097,449.188,6.255
2026-01-05T11:00:00Z,27.593,449.188,6.143
2026-01-05T11:15:00Z,26.883,449.188,5.985
2026-01-05T11:30:00Z,24.492,449.188,5.453
2026-01-05T11:45:00Z,20.733,449.188,4.616
2026-01-05T12:00:00Z,17.75,449.188,3.952
2026-01-05T12:15:00Z,15.215,449.188,3.387
2026-01-05T12:30:00Z,13.373,449.188,2.977
2026-01-05T12:45:00Z,11.547,449.188,2.571
2026-01-05T13:00:00Z,9.474,449.188,2.109
2026-01-05T13:15:00Z,7.129,449.188,1.587
2026-01-05T13:30:00Z,5.237,449.188,1.166
2026-01-05T13:45:00Z,3.821,449.188,0.851
2026-01-05T14:00:00Z,2.864,449.188,0.638
2026-01-05T14:15:00Z,2.176,449.188,0.484
2026-01-05T14:30:00Z,1.63,449.188,0.363
2026-01-05T14:45:00Z,0.966,449.188,0.215
2026-01-05T15:00:00Z,0.449,449.188,0.1
2026-01-05T15:15:00Z,0.129,449.188,0.029
2026-01-05T15:30:00Z,0.012,449.188,0.003
2026-01-05T15:45:00Z,0,449.188,0
2026-01-05T16:00:00Z,0,449.188,0
2026-01-05T16:15:00Z,0,449.188,0
2026-01-05T16:30:00Z,0,449.188,0
2026-01-05T16:45:00Z,0,449.188,0
2026-01-05T17:00:00Z,0,449.188,0
2026-01-05T17:15:00Z,0,449.188,0
2026-01-05T17:30:00Z,0,449.188,0
2026-01-05T17:45:00Z,0,449.188,0
2026-01-05T18:00:00Z,0,449.188,0
2026-01-05T18:15:00Z,0,449.188,0
2026-01-05T18:30:00Z,0,449.188,0
2026-01-05T18:45:00Z,0,449.188,0
2026-01-05T19:00:00Z,0,449.188,0
2026-01-05T19:15:00Z,0,449.188,0
2026-01-05T19:30:00Z,0,449.188,0
2026-01-05T19:45:00Z,0,449.188,0
2026-01-05T20:00:00Z,0,449.188,0
2026-01-05T20:15:00Z,0,449.188,0
2026-01-05T20:30:00Z,0,449.188,0
2026-01-05T20:45:00Z,0,449.188,0
2026-01-05T21:00:00Z,0,449.188,0
2026-01-05T21:15:00Z,0,449.188,0
2026-01-05T21:30:00Z,0,449.188,0
2026-01-05T21:45:00Z,0,449.188,0
2026-01-05T22:00:00Z,0,449.188,0
2026-01-05T22:15:00Z,0,449.188,0
2026-01-05T22:30:00Z,0,449.188,0
2026-01-05T22:45:00Z,0,449.188,0
2026-01-05T23:00:00Z,0,449.188,0
2026-01-05T23:15:00Z,0,449.188,0
2026-01-05T23:30:00Z,0,449.188,0
2026-01-05T23:45:00Z,0,449.188,0
2026-01-06T00:00:00Z,0,449.188,0
2026-01-06T00:15:00Z,0,449.188,0
2026-01-06T00:30:00Z,0,449.188,0
2026-01-06T00:45:00Z,0,449.188,0
2026-01-06T01:00:00Z,0,449.188,0
2026-01-06T01:15:00Z,0,449.188,0
2026-01-06T01:30:00Z,0,449.188,0
2026-01-06T01:45:00Z,0,449.188,0
2026-01-06T02:00:00Z,0,449.188,0
2026-01-06T02:15:00Z,0,449.188,0
2026-01-06T02:30:00Z,0,449.188,0
2026-01-06T02:45:00Z,0,449.188,0
2026-01-06T03:00:00Z,0,449.188,0
2026-01-06T03:15:00Z,0,449.188,0
2026-01-06T03:30:00Z,0,449.188,0
2026-01-06T03:45:00Z,0,449.188,0
2026-01-06T04:00:00Z,0,449.188,0
2026-01-06T04:15:00Z,0,449.188,0
2026-01-06T04:30:00Z,0,449.188,0
2026-01-06T04:45:00Z,0,449.188,0
2026-01-06T05:00:00Z,0,449.188,0
2026-01-06T05:15:00Z,0,449.188,0
2026-01-06T05:30:00Z,0,449.188,0
2026-01-06T05:45:00Z,0,449.188,0
2026-01-06T06:00:00Z,0,449.188,0
2026-01-06T06:15:00Z,0,449.188,0
2026-01-06T06:30:00Z,0,449.188,0
2026-01-06T06:45:00Z,0,449.188,0
2026-01-06T07:00:00Z,0,449.188,0
2026-01-06T07:15:00Z,0,449.188,0
2026-01-06T07:30:00Z,0,449.188,0
2026-01-06T07:45:00Z,0.013,449.188,0.003
2026-01-06T08:00:00Z,0.219,449.188,0.049
2026-01-06T08:15:00Z,0.582,449.188,0.13
2026-01-06T08:30:00Z,1.286,449.188,0.286
2026-01-06T08:45:00Z,2.297,449.188,0.511
2026-01-06T09:00:00Z,3.341,449.188,0.744
2026-01-06T09:15:00Z,4.443,449.188,0.989
2026-01-06T09:30:00Z,6.258,449.188,1.393
2026-01-06T09:45:00Z,8.446,449.188,1.88
2026-01-06T10:00:00Z,11.521,449.188,2.565
2026-01-06T10:15:00Z,16.657,449.188,3.708
2026-01-06T10:30:00Z,22.305,449.188,4.966
2026-01-06T10:45:00Z,27.069,449.188,6.026
2026-01-06T11:00:00Z,31.045,449.188,6.911
2026-01-06T11:15:00Z,33.342,449.188,7.423
2026-01-06T11:30:00Z,35.251,449.188,7.848
2026-01-06T11:45:00Z,37.125,449.188,8.265
2026-01-06T12:00:00Z,38.376,449.188,8.543
2026-01-06T12:15:00Z,38.038,449.188,8.468
2026-01-06T12:30:00Z,36.851,449.188,8.204
2026-01-06T12:45:00Z,35.652,449.188,7.937
2026-01-06T13:00:00Z,33.491,449.188,7.456
2026-01-06T13:15:00Z,31.574,449.188,7.029
2026-01-06T13:30:00Z,28.483,449.188,6.341
2026-01-06T13:45:00Z,23.914,449.188,5.324
2026-01-06T14:00:00Z,19.065,449.188,4.244
2026-01-06T14:15:00Z,15.093,449.188,3.36
2026-01-06T14:30:00Z,12.482,449.188,2.779
2026-01-06T14:45:00Z,9.842,449.188,2.191
2026-01-06T15:00:00Z,6.947,449.188,1.547
2026-01-06T15:15:00Z,3.346,449.188,0.745
2026-01-06T15:30:00Z,0.752,449.188,0.167
2026-01-06T15:45:00Z,0.009,449.188,0.002
2026-01-06T16:00:00Z,0,449.188,0
2026-01-06T16:15:00Z,0,449.188,0
2026-01-06T16:30:00Z,0,449.188,0
2026-01-06T16:45:00Z,0,449.188,0
2026-01-06T17:00:00Z,0,449.188,0
2026-01-06T17:15:00Z,0,449.188,0
2026-01-06T17:30:00Z,0,449.188,0
2026-01-06T17:45:00Z,0,449.188,0
2026-01-06T18:00:00Z,0,449.188,0
2026-01-06T18:15:00Z,0,449.188,0
2026-01-06T18:30:00Z,0,449.188,0
2026-01-06T18:45:00Z,0,449.188,0
2026-01-06T19:00:00Z,0,449.188,0
2026-01-06T19:15:00Z,0,449.188,0
2026-01-06T19:30:00Z,0,449.188,0
2026-01-06T19:45:00Z,0,449.188,0
2026-01-06T20:00:00Z,0,449.188,0
2026-01-06T20:15:00Z,0,449.188,0
2026-01-06T20:30:00Z,0,449.188,0
2026-01-06T20:45:00Z,0,449.188,0
2026-01-06T21:00:00Z,0,449.188,0
2026-01-06T21:15:00Z,0,449.188,0
2026-01-06T21:30:00Z,0,449.188,0
2026-01-06T21:45:00Z,0,449.188,0
2026-01-06T22:00:00Z,0,449.188,0
2026-01-06T22:15:00Z,0,449.188,0
2026-01-06T22:30:00Z,0,449.188,0
2026-01-06T22:45:00Z,0,449.188,0
