datetime,measured_mw,monitoredcapacity_mw,loadfactor
2024-01-01T13:45:00Z,11.916,238.283,5.001
2024-01-01T14:00:00Z,11.849,238.283,4.973
2024-01-01T14:15:00Z,11.493,238.283,4.823
2024-01-01T14:30:00Z,8.009,238.283,3.361
2024-01-01T14:45:00Z,4.345,238.283,1.823
2024-01-01T15:00:00Z,1.523,238.283,0.639
2024-01-01T15:15:00Z,0.143,238.283,0.06
2024-01-01T15:30:00Z,0.008,238.283,0.003
2024-01-01T15:45:00Z,0,238.283,0
2024-01-01T16:00:00Z,0,238.283,0
2024-01-01T16:15:00Z,0,238.283,0
2024-01-01T16:30:00Z,0,238.283,0
2024-01-01T16:45:00Z,0,238.283,0
2024-01-01T17:00:00Z,0,238.283,0
2024-01-01T17:15:00Z,0,238.283,0
2024-01-01T17:30:00Z,0,238.283,0
2024-01-01T17:45:00Z,0,238.283,0
2024-01-01T18:00:00Z,0,238.283,0
2024-01-01T18:15:00Z,0,238.283,0
2024-01-01T18:30:00Z,0,238.283,0
2024-01-01T18:45:00Z,0,238.283,0
2024-01-01T19:00:00Z,0,238.283,0
2024-01-01T19:15:00Z,0,238.283,0
2024-01-01T19:30:00Z,0,238.283,0
2024-01-01T19:45:00Z,0,238.283,0
2024-01-01T20:00:00Z,0,238.283,0
2024-01-01T20:15:00Z,0,238.283,0
2024-01-01T20:30:00Z,0,238.283,0
2024-01-01T20:45:00Z,0,238.283,0
2024-01-01T21:00:00Z,0,238.283,0
2024-01-01T21:15:00Z,0,238.283,0
2024-01-01T21:30:00Z,0,238.283,0
2024-01-01T21:45:00Z,0,238.283,0
2024-01-01T22:00:00Z,0,238.283,0
2024-01-01T22:15:00Z,0,238.283,0
2024-01-01T22:30:00Z,0,238.283,0
2024-01-01T22:45:00Z,0,238.283,NA
2024-01-01T23:00:00Z,0,238.283,0
2024-01-01T23:15:00Z,0,238.283,0
2024-01-01T23:30:00Z,0,238.283,0
2024-01-01T23:45:00Z,0,238.283,0
2024-01-02T00:00:00Z,0,238.283,0
2024-01-02T00:15:00Z,0,238.283,0
2024-01-02T00:30:00Z,0,238.283,0
2024-01-02T00:45:00Z,0,238.283,0
2024-01-02T01:00:00Z,0,238.283,0
2024-01-02T01:15:00Z,0,238.283,0
2024-01-02T01:30:00Z,0,238.283,0
2024-01-02T01:45:00Z,0,238.283,0
2024-01-02T02:00:00Z,0,238.283,0
2024-01-02T02:15:00Z,0,238.283,0
2024-01-02T02:30:00Z,0,238.283,0
2024-01-02T02:45:00Z,0,238.283,0
2024-01-02T03:00:00Z,0,238.283,0
2024-01-02T03:15:00Z,0,238.283,0
2024-01-02T03:30:00Z,0,238.283,0
2024-01-02T03:45:00Z,0,238.283,0
2024-01-02T04:00:00Z,0,238.283,0
2024-01-02T04:15:00Z,0,238.283,0
2024-01-02T04:30:00Z,0,238.283,0
2024-01-02T04:45:00Z,0,238.283,0
2024-01-02T05:00:00Z,0,238.283,0
2024-01-02T05:15:00Z,0,238.283,0
2024-01-02T05:30:00Z,0,238.283,0
2024-01-02T05:45:00Z,0,238.283,0
2024-01-02T06:00:00Z,0,238.283,0
2024-01-02T06:15:00Z,0,238.283,0
2024-01-02T06:30:00Z,0,238.283,0
2024-01-02T06:45:00Z,0,238.283,0
2024-01-02T07:00:00Z,0,238.283,0
2024-01-02T07:15:00Z,0,238.283,0
2024-01-02T07:30:00Z,0,238.283,0
2024-01-02T07:45:00Z,0,238.283,0
2024-01-02T08:00:00Z,0.043,238.283,0.018
2024-01-02T08:15:00Z,0.28,238.283,0.118
2024-01-02T08:30:00Z,0.796,238.283,0.334
2024-01-02T08:45:00Z,1.503,238.283,0.631
2024-01-02T09:00:00Z,2.109,238.283,0.885
2024-01-02T09:15:00Z,2.814,238.283,1.181
2024-01-02T09:30:00Z,3.447,238.283,1.447
2024-01-02T09:45:00Z,3.461,238.283,1.452
2024-01-02T10:00:00Z,3.15,238.283,1.322
2024-01-02T10:15:00Z,3.053,238.283,1.281
2024-01-02T10:30:00Z,3.152,238.283,1.323
2024-01-02T10:45:00Z,3.166,238.283,1.329
2024-01-02T11:00:00Z,2.821,238.283,1.184
2024-01-02T11:15:00Z,2.48,238.283,1.041
2024-01-02T11:30:00Z,2.12,238.283,0.89
2024-01-02T11:45:00Z,1.947,238.283,0.817
2024-01-02T12:00:00Z,2.08,238.283,0.873
2024-01-02T12:15:00Z,2.779,238.283,1.166
2024-01-02T12:30:00Z,3.894,238.283,1.634
2024-01-02T12:45:00Z,4.504,238.283,1.89
2024-01-02T13:00:00Z,4.511,238.283,1.893
2024-01-02T13:15:00Z,4.02,238.283,1.687
2024-01-02T13:30:00Z,3.458,238.283,1.451
2024-01-02T13:45:00Z,2.934,238.283,1.231
2024-01-02T14:00:00Z,2.098,238.283,0.88
2024-01-02T14:15:00Z,1.131,238.283,0.475
2024-01-02T14:30:00Z,0.465,238.283,0.195
2024-01-02T14:45:00Z,0.159,238.283,0.067
2024-01-02T15:00:00Z,0.05,238.283,0.021
2024-01-02T15:15:00Z,0.008,238.283,0.003
2024-01-02T15:30:00Z,0.056,238.283,0.024
2024-01-02T15:45:00Z,0.001,238.283,0
2024-01-02T16:00:00Z,0.001,238.283,0
2024-01-02T16:15:00Z,0,238.283,0
2024-01-02T16:30:00Z,0,238.283,0
2024-01-02T16:45:00Z,0,238.283,0
2024-01-02T17:00:00Z,0,238.283,0
2024-01-02T17:15:00Z,0,238.283,0
2024-01-02T17:30:00Z,0,238.283,0
2024-01-02T17:45:00Z,0,238.283,0
2024-01-02T18:00:00Z,0,238.283,0
2024-01-02T18:15:00Z,0,238.283,0
2024-01-02T18:30:00Z,0,238.283,0
2024-01-02T18:45:00Z,0,238.283,0
2024-01-02T19:00:00Z,0,238.283,0
2024-01-02T19:15:00Z,0,238.283,0
2024-01-02T19:30:00Z,0,238.283,0
2024-01-02T19:45:00Z,0,238.283,0
2024-01-02T20:00:00Z,0,238.283,0
2024-01-02T20:15:00Z,0,238.283,0
2024-01-02T20:30:00Z,0,238.283,0
2024-01-02T20:45:00Z,0,238.283,0
2024-01-02T21:00:00Z,0,238.283,0
2024-01-02T21:15:00Z,0,238.283,0
2024-01-02T21:30:00Z,0,238.283,0
2024-01-02T21:45:00Z,0,238.283,0
2024-01-02T22:00:00Z,0,238.283,0
2024-01-02T22:15:00Z,0,238.283,0
2024-01-02T22:30:00Z,0,238.283,0
2024-01-02T22:45:00Z,0,238.283,NA
2024-01-02T23:00:00Z,0,238.283,0
2024-01-02T23:15:00Z,0,238.283,0
2024-01-02T23:30:00Z,0,238.283,0
2024-01-02T23:45:00Z,0,238.283,0
2024-01-03T00:00:00Z,0,238.283,0
2024-01-03T00:15:00Z,0,238.283,0
2024-01-03T00:30:00Z,0,238.283,0
2024-01-03T00:45:00Z,0,238.283,0
2024-01-03T01:00:00Z,0,238.283,0
2024-01-03T01:15:00Z,0,238.283,0
2024-01-03T01:30:00Z,0,238.283,0
2024-01-03T01:45:00Z,0,238.283,0
2024-01-03T02:00:00Z,0,238.283,0
2024-01-03T02:15:00Z,0,238.283,0
2024-01-03T02:30:00Z,0,238.283,0
2024-01-03T02:45:00Z,0,238.283,0
2024-01-03T03:00:00Z,0,238.283,0
2024-01-03T03:15:00Z,0,238.283,0
2024-01-03T03:30:00Z,0,238.283,0
2024-01-03T03:45:00Z,0,238.283,0
2024-01-03T04:00:00Z,0,238.283,0
2024-01-03T04:15:00Z,0,238.283,0
2024-01-03T04:30:00Z,0,238.283,0
2024-01-03T04:45:00Z,0,238.283,0
2024-01-03T05:00:00Z,0,238.283,0
2024-01-03T05:15:00Z,0,238.283,0
2024-01-03T05:30:00Z,0,238.283,0
2024-01-03T05:45:00Z,0,238.283,0
2024-01-03T06:00:00Z,0,238.283,0
2024-01-03T06:15:00Z,0,238.283,0
2024-01-03T06:30:00Z,0,238.283,0
2024-01-03T06:45:00Z,0,238.283,0
2024-01-03T07:00:00Z,0,238.283,0
2024-01-03T07:15:00Z,0,238.283,0
2024-01-03T07:30:00Z,0,238.283,0
2024-01-03T07:45:00Z,0.004,238.283,0.002
2024-01-03T08:00:00Z,1.45,238.283,0.609
2024-01-03T08:15:00Z,3.447,238.283,1.447
2024-01-03T08:30:00Z,5.566,238.283,2.336
2024-01-03T08:45:00Z,7.154,238.283,3.002
2024-01-03T09:00:00Z,9.025,238.283,3.788
2024-01-03T09:15:00Z,11.37,238.283,4.772
2024-01-03T09:30:00Z,14.366,238.283,6.029
2024-01-03T09:45:00Z,16.553,238.283,6.947
2024-01-03T10:00:00Z,18.296,238.283,7.678
2024-01-03T10:15:00Z,21.258,238.283,8.921
2024-01-03T10:30:00Z,21.69,238.283,9.103
2024-01-03T10:45:00Z,19.301,238.283,8.1
2024-01-03T11:00:00Z,18.676,238.283,7.838
2024-01-03T11:15:00Z,21.113,238.283,8.86
2024-01-03T11:30:00Z,23.331,238.283,9.791
2024-01-03T11:45:00Z,19.844,238.283,8.328
2024-01-03T12:00:00Z,18.796,238.283,7.888
2024-01-03T12:15:00Z,19.942,238.283,8.369
2024-01-03T12:30:00Z,21.743,238.283,9.125
2024-01-03T12:45:00Z,18.233,238.283,7.652
2024-01-03T13:00:00Z,17.438,238.283,7.318
2024-01-03T13:15:00Z,17.958,238.283,7.536
2024-01-03T13:30:00Z,15.374,238.283,6.452
2024-01-03T13:45:00Z,13.267,238.283,5.568
2024-01-03T14:00:00Z,11.107,238.283,4.661
2024-01-03T14:15:00Z,8.618,238.283,3.617
2024-01-03T14:30:00Z,6.341,238.283,2.661
2024-01-03T14:45:00Z,3.577,238.283,1.501
2024-01-03T15:00:00Z,2.404,238.283,1.009
2024-01-03T15:15:00Z,1.573,238.283,0.66
2024-01-03T15:30:00Z,0.442,238.283,0.185
2024-01-03T15:45:00Z,0.008,238.283,0.003
2024-01-03T16:00:00Z,0.002,238.283,0.001
2024-01-03T16:15:00Z,0,238.283,0
2024-01-03T16:30:00Z,0,238.283,0
2024-01-03T16:45:00Z,0,238.283,0
2024-01-03T17:00:00Z,0,238.283,0
2024-01-03T17:15:00Z,0,238.283,0
2024-01-03T17:30:00Z,0,238.283,0
2024-01-03T17:45:00Z,0,238.283,0
2024-01-03T18:00:00Z,0,238.283,0
2024-01-03T18:15:00Z,0,238.283,0
2024-01-03T18:30:00Z,0,238.283,0
2024-01-03T18:45:00Z,0,238.283,0
2024-01-03T19:00:00Z,0,238.283,0
2024-01-03T19:15:00Z,0,238.283,0
2024-01-03T19:30:00Z,0,238.283,0
2024-01-03T19:45:00Z,0,238.283,0
2024-01-03T20:00:00Z,0,238.283,0
2024-01-03T20:15:00Z,0,238.283,0
2024-01-03T20:30:00Z,0,238.283,0
2024-01-03T20:45:00Z,0,238.283,0
2024-01-03T21:00:00Z,0,238.283,0
2024-01-03T21:15:00Z,0,238.283,0
2024-01-03T21:30:00Z,0,238.283,0
2024-01-03T21:45:00Z,0,238.283,0
2024-01-03T22:00:00Z,0,238.283,0
2024-01-03T22:15:00Z,0,238.283,0
2024-01-03T22:30:00Z,0,238.283,0
2024-01-03T22:45:00Z,0,238.283,NA
2024-01-03T23:00:00Z,0,238.283,0
2024-01-03T23:15:00Z,0,238.283,0
2024-01-03T23:30:00Z,0,238.283,0
2024-01-03T23:45:00Z,0,238.283,0
2024-01-04T00:00:00Z,0,238.283,0
2024-01-04T00:15:00Z,0,238.283,0
2024-01-04T00:30:00Z,0,238.283,0
2024-01-04T00:45:00Z,0,238.283,0
2024-01-04T01:00:00Z,0,238.283,0
2024-01-04T01:15:00Z,0,238.283,0
2024-01-04T01:30:00Z,0,238.283,0
2024-01-04T01:45:00Z,0,238.283,0
2024-01-04T02:00:00Z,0,238.283,0
2024-01-04T02:15:00Z,0,238.283,0
2024-01-04T02:30:00Z,0,238.283,0
2024-01-04T02:45:00Z,0,238.283,0
2024-01-04T03:00:00Z,0,238.283,0
2024-01-04T03:15:00Z,0,238.283,0
2024-01-04T03:30:00Z,0,238.283,0
2024-01-04T03:45:00Z,0,238.283,0
2024-01-04T04:00:00Z,0,238.283,0
2024-01-04T04:15:00Z,0,238.283,0
2024-01-04T04:30:00Z,0,238.283,0
2024-01-04T04:45:00Z,0,238.283,0
2024-01-04T05:00:00Z,0,238.283,0
2024-01-04T05:15:00Z,0,238.283,0
2024-01-04T05:30:00Z,0,238.283,0
2024-01-04T05:45:00Z,0,238.283,0
2024-01-04T06:00:00Z,0,238.283,0
2024-01-04T06:15:00Z,0,238.283,0
2024-01-04T06:30:00Z,0,238.283,0
2024-01-04T06:45:00Z,0,238.283,0
2024-01-04T07:00:00Z,0,238.283,0
2024-01-04T07:15:00Z,0,238.283,0
2024-01-04T07:30:00Z,0,238.283,0
2024-01-04T07:45:00Z,0.005,238.283,0.002
2024-01-04T08:00:00Z,1.006,238.283,0.422
2024-01-04T08:15:00Z,2.875,238.283,1.207
2024-01-04T08:30:00Z,5.841,238.283,2.451
2024-01-04T08:45:00Z,10.173,238.283,4.269
2024-01-04T09:00:00Z,14.449,238.283,6.064
2024-01-04T09:15:00Z,18.087,238.283,7.591
2024-01-04T09:30:00Z,22.456,238.283,9.424
2024-01-04T09:45:00Z,23.966,238.283,10.058
2024-01-04T10:00:00Z,27.986,238.283,11.745
2024-01-04T10:15:00Z,33.844,238.283,14.203
2024-01-04T10:30:00Z,38.65,238.283,16.22
2024-01-04T10:45:00Z,41.702,238.283,17.501
2024-01-04T11:00:00Z,41.657,238.283,17.482
2024-01-04T11:15:00Z,41.664,238.283,17.485
2024-01-04T11:30:00Z,42.117,238.283,17.675
2024-01-04T11:45:00Z,43.308,238.283,18.175
2024-01-04T12:00:00Z,44.801,238.283,18.802
2024-01-04T12:15:00Z,44.924,238.283,18.853
2024-01-04T12:30:00Z,45.504,238.283,19.097
2024-01-04T12:45:00Z,45.671,238.283,19.167
2024-01-04T13:00:00Z,44.549,238.283,18.696
2024-01-04T13:15:00Z,43.135,238.283,18.102
2024-01-04T13:30:00Z,38.196,238.283,16.03
2024-01-04T13:45:00Z,34.468,238.283,14.465
2024-01-04T14:00:00Z,28.077,238.283,11.783
2024-01-04T14:15:00Z,20.985,238.283,8.807
2024-01-04T14:30:00Z,14.81,238.283,6.215
2024-01-04T14:45:00Z,8.14,238.283,3.416
2024-01-04T15:00:00Z,3.447,238.283,1.447
2024-01-04T15:15:00Z,0.616,238.283,0.259
2024-01-04T15:30:00Z,0.053,238.283,0.022
2024-01-04T15:45:00Z,0,238.283,0
2024-01-04T16:00:00Z,0,238.283,0
2024-01-04T16:15:00Z,0,238.283,0
2024-01-04T16:30:00Z,0,238.283,0
2024-01-04T16:45:00Z,0,238.283,0
2024-01-04T17:00:00Z,0,238.283,0
2024-01-04T17:15:00Z,0,238.283,0
2024-01-04T17:30:00Z,0,238.283,0
2024-01-04T17:45:00Z,0,238.283,0
2024-01-04T18:00:00Z,0,238.283,0
2024-01-04T18:15:00Z,0,238.283,0
2024-01-04T18:30:00Z,0,238.283,0
2024-01-04T18:45:00Z,0,238.283,0
2024-01-04T19:00:00Z,0,238.283,0
2024-01-04T19:15:00Z,0,238.283,0
2024-01-04T19:30:00Z,0,238.283,0
2024-01-04T19:45:00Z,0,238.283,0
2024-01-04T20:00:00Z,0,238.283,0
2024-01-04T20:15:00Z,0,238.283,0
2024-01-04T20:30:00Z,0,238.283,0
2024-01-04T20:45:00Z,0,238.283,0
2024-01-04T21:00:00Z,0,238.283,0
2024-01-04T21:15:00Z,0,238.283,0
2024-01-04T21:30:00Z,0,238.283,0
2024-01-04T21:45:00Z,0,238.283,0
2024-01-04T22:00:00Z,0,238.283,0
2024-01-04T22:15:00Z,0,238.283,0
2024-01-04T22:30:00Z,0,238.283,0
2024-01-04T22:45:00Z,0,238.283,NA
2024-01-04T23:00:00Z,0,238.283,0
2024-01-04T23:15:00Z,0,238.283,0
2024-01-04T23:30:00Z,0,238.283,0
2024-01-04T23:45:00Z,0,238.283,0
2024-01-05T00:00:00Z,0,238.283,0
2024-01-05T00:15:00Z,0,238.283,0
2024-01-05T00:30:00Z,0,238.283,0
2024-01-05T00:45:00Z,0,238.283,0
2024-01-05T01:00:00Z,0,238.283,0
2024-01-05T01:15:00Z,0,238.283,0
2024-01-05T01:30:00Z,0,238.283,0
2024-01-05T01:45:00Z,0,238.283,0
2024-01-05T02:00:00Z,0,238.283,0
2024-01-05T02:15:00Z,0,238.283,0
2024-01-05T02:30:00Z,0,238.283,0
2024-01-05T02:45:00Z,0,238.283,0
2024-01-05T03:00:00Z,0,238.283,0
2024-01-05T03:15:00Z,0,238.283,0
2024-01-05T03:30:00Z,0,238.283,0
2024-01-05T03:45:00Z,0,238.283,0
2024-01-05T04:00:00Z,0,238.283,0
2024-01-05T04:15:00Z,0,238.283,0
2024-01-05T04:30:00Z,0,238.283,0
2024-01-05T04:45:00Z,0,238.283,0
2024-01-05T05:00:00Z,0,238.283,0
2024-01-05T05:15:00Z,0,238.283,0
2024-01-05T05:30:00Z,0,238.283,0
2024-01-05T05:45:00Z,0,238.283,0
2024-01-05T06:00:00Z,0,238.283,0
2024-01-05T06:15:00Z,0,238.283,0
2024-01-05T06:30:00Z,0,238.283,0
2024-01-05T06:45:00Z,0,238.283,0
2024-01-05T07:00:00Z,0,238.283,0
2024-01-05T07:15:00Z,0,238.283,0
2024-01-05T07:30:00Z,0,238.283,0
2024-01-05T07:45:00Z,0.087,238.283,0.037
2024-01-05T08:00:00Z,1.674,238.283,0.703
2024-01-05T08:15:00Z,3.588,238.283,1.506
2024-01-05T08:30:00Z,6.027,238.283,2.529
2024-01-05T08:45:00Z,9.174,238.283,3.85
2024-01-05T09:00:00Z,12.238,238.283,5.136
2024-01-05T09:15:00Z,15.16,238.283,6.362
2024-01-05T09:30:00Z,17.987,238.283,7.549
2024-01-05T09:45:00Z,17.988,238.283,7.549
2024-01-05T10:00:00Z,16.404,238.283,6.884
2024-01-05T10:15:00Z,15.664,238.283,6.574
2024-01-05T10:30:00Z,13.673,238.283,5.738
2024-01-05T10:45:00Z,12.884,238.283,5.407
2024-01-05T11:00:00Z,12.228,238.283,5.132
2024-01-05T11:15:00Z,12.195,238.283,5.118
2024-01-05T11:30:00Z,12.266,238.283,5.148
2024-01-05T11:45:00Z,11.685,238.283,4.904
2024-01-05T12:00:00Z,10.237,238.283,4.296
2024-01-05T12:15:00Z,9.725,238.283,4.081
2024-01-05T12:30:00Z,9.301,238.283,3.903
2024-01-05T12:45:00Z,8.691,238.283,3.647
2024-01-05T13:00:00Z,8.352,238.283,3.505
2024-01-05T13:15:00Z,7.103,238.283,2.981
2024-01-05T13:30:00Z,6.395,238.283,2.684
2024-01-05T13:45:00Z,5.9,238.283,2.476
2024-01-05T14:00:00Z,4.889,238.283,2.052
2024-01-05T14:15:00Z,4.508,238.283,1.892
2024-01-05T14:30:00Z,3.702,238.283,1.554
2024-01-05T14:45:00Z,2.756,238.283,1.157
2024-01-05T15:00:00Z,1.674,238.283,0.703
2024-01-05T15:15:00Z,0.813,238.283,0.341
2024-01-05T15:30:00Z,0.207,238.283,0.087
2024-01-05T15:45:00Z,0.043,238.283,0.018
2024-01-05T16:00:00Z,0.01,238.283,0.004
2024-01-05T16:15:00Z,0,238.283,0
2024-01-05T16:30:00Z,0,238.283,0
2024-01-05T16:45:00Z,0,238.283,0
2024-01-05T17:00:00Z,0,238.283,0
2024-01-05T17:15:00Z,0,238.283,0
2024-01-05T17:30:00Z,0,238.283,0
2024-01-05T17:45:00Z,0,238.283,0
2024-01-05T18:00:00Z,0,238.283,0
2024-01-05T18:15:00Z,0,238.283,0
2024-01-05T18:30:00Z,0,238.283,0
2024-01-05T18:45:00Z,0,238.283,0
2024-01-05T19:00:00Z,0,238.283,0
2024-01-05T19:15:00Z,0,238.283,0
2024-01-05T19:30:00Z,0,238.283,0
2024-01-05T19:45:00Z,0,238.283,0
2024-01-05T20:00:00Z,0,238.283,0
2024-01-05T20:15:00Z,0,238.283,0
2024-01-05T20:30:00Z,0,238.283,0
2024-01-05T20:45:00Z,0,238.283,0
2024-01-05T21:00:00Z,0,238.283,0
2024-01-05T21:15:00Z,0,238.283,0
2024-01-05T21:30:00Z,0,238.283,0
2024-01-05T21:45:00Z,0,238.283,0
2024-01-05T22:00:00Z,0,238.283,0
2024-01-05T22:15:00Z,0,238.283,0
2024-01-05T22:30:00Z,0,238.283,0
2024-01-05T22:45:00Z,0,238.283,NA
2024-01-05T23:00:00Z,0,238.283,0
2024-01-05T23:15:00Z,0,238.283,0
2024-01-05T23:30:00Z,0,238.283,0
2024-01-05T23:45:00Z,0,238.283,0
2024-01-06T00:00:00Z,0,238.283,0
2024-01-06T00:15:00Z,0,238.283,0
2024-01-06T00:30:00Z,0,238.283,0
2024-01-06T00:45:00Z,0,238.283,0
2024-01-06T01:00:00Z,0,238.283,0
2024-01-06T01:15:00Z,0,238.283,0
2024-01-06T01:30:00Z,0,238.283,0
2024-01-06T01:45:00Z,0,238.283,0
2024-01-06T02:00:00Z,0,238.283,0
2024-01-06T02:15:00Z,0,238.283,0
2024-01-06T02:30:00Z,0,238.283,0
2024-01-06T02:45:00Z,0,238.283,0
2024-01-06T03:00:00Z,0,238.283,0
2024-01-06T03:15:00Z,0,238.283,0
2024-01-06T03:30:00Z,0,238.283,0
2024-01-06T03:45:00Z,0,238.283,0
2024-01-06T04:00:00Z,0,238.283,0
2024-01-06T04:15:00Z,0,238.283,0
2024-01-06T04:30:00Z,0,238.283,0
2024-01-06T04:45:00Z,0,238.283,0
2024-01-06T05:00:00Z,0,238.283,0
2024-01-06T05:15:00Z,0,238.283,0
2024-01-06T05:30:00Z,0,238.283,0
2024-01-06T05:45:00Z,0,238.283,0
2024-01-06T06:00:00Z,0,238.283,0
2024-01-06T06:15:00Z,0,238.283,0
2024-01-06T06:30:00Z,0,238.283,0
2024-01-06T06:45:00Z,0,238.283,0
2024-01-06T07:00:00Z,0,238.283,0
2024-01-06T07:15:00Z,0,238.283,0
2024-01-06T07:30:00Z,0,238.283,0
2024-01-06T07:45:00Z,0.001,238.283,0
2024-01-06T08:00:00Z,0.168,238.283,0.071
2024-01-06T08:15:00Z,0.553,238.283,0.232
2024-01-06T08:30:00Z,1.156,238.283,0.485
2024-01-06T08:45:00Z,1.793,238.283,0.752
2024-01-06T09:00:00Z,2.366,238.283,0.993
2024-01-06T09:15:00Z,3.065,238.283,1.286
2024-01-06T09:30:00Z,4.015,238.283,1.685
2024-01-06T09:45:00Z,5.14,238.283,2.157
2024-01-06T10:00:00Z,6.324,238.283,2.654
2024-01-06T10:15:00Z,7.012,238.283,2.943
2024-01-06T10:30:00Z,7.029,238.283,2.95
2024-01-06T10:45:00Z,7.274,238.283,3.053
2024-01-06T11:00:00Z,7.16,238.283,3.005
2024-01-06T11:15:00Z,6.918,238.283,2.903
2024-01-06T11:30:00Z,6.532,238.283,2.741
2024-01-06T11:45:00Z,6.195,238.283,2.6
2024-01-06T12:00:00Z,5.805,238.283,2.436
2024-01-06T12:15:00Z,5.312,238.283,2.229
2024-01-06T12:30:00Z,4.83,238.283,2.027
2024-01-06T12:45:00Z,4.33,238.283,1.817
2024-01-06T13:00:00Z,3.769,238.283,1.582
2024-01-06T13:15:00Z,3.239,238.283,1.359
2024-01-06T13:30:00Z,2.599,238.283,1.091
2024-01-06T13:45:00Z,2.012,238.283,0.844
2024-01-06T14:00:00Z,1.447,238.283,0.607
2024-01-06T14:15:00Z,0.976,238.283,0.41
2024-01-06T14:30:00Z,0.629,238.283,0.264
2024-01-06T14:45:00Z,0.395,238.283,0.166
2024-01-06T15:00:00Z,0.206,238.283,0.086
2024-01-06T15:15:00Z,0.079,238.283,0.033
2024-01-06T15:30:00Z,0.026,238.283,0.011
2024-01-06T15:45:00Z,0,238.283,0
2024-01-06T16:00:00Z,0,238.283,0
2024-01-06T16:15:00Z,0,238.283,0
2024-01-06T16:30:00Z,0,238.283,0
2024-01-06T16:45:00Z,0,238.283,0
2024-01-06T17:00:00Z,0,238.283,0
2024-01-06T17:15:00Z,0,238.283,0
2024-01-06T17:30:00Z,0,238.283,0
2024-01-06T17:45:00Z,0,238.283,0
2024-01-06T18:00:00Z,0,238.283,0
2024-01-06T18:15:00Z,0,238.283,0
2024-01-06T18:30:00Z,0,238.283,0
2024-01-06T18:45:00Z,0,238.283,0
2024-01-06T19:00:00Z,0,238.283,0
2024-01-06T19:15:00Z,0,238.283,0
2024-01-06T19:30:00Z,0,238.283,0
2024-01-06T19:45:00Z,0,238.283,0
2024-01-06T20:00:00Z,0,238.283,0
2024-01-06T20:15:00Z,0,238.283,0
2024-01-06T20:30:00Z,0,238.283,0
2024-01-06T20:45:00Z,0,238.283,0
2024-01-06T21:00:00Z,0,238.283,0
2024-01-06T21:15:00Z,0,238.283,0
2024-01-06T21:30:00Z,0,238.283,0
2024-01-06T21:45:00Z,0,238.283,0
2024-01-06T22:00:00Z,0,238.283,0
2024-01-06T22:15:00Z,0,238.283,0
2024-01-06T22:30:00Z,0,238.283,0
2024-01-06T22:45:00Z,0,238.283,NA
