timestamp,pv_kwh,gshp_kwh,ashp_kwh,pac_kwh,offtake_kwh,feedin_kwh,t_ballon,t_ballon_bas,t_sol,t_sol_return,t_ext,t_ext_site,t_ext_openmeteo,gshp_kw_mean,ashp_kw_mean,gshp_cop_max,ashp_cop_max,gshp_puissance_th,ashp_puissance_th,gshp_t_condenseur,ashp_t_condenseur,gshp_t_evaporateur,cop_gshp,cop_ashp,cop,prix_eur_kwh
2026-05-29 16:00:00,3.011621681809082,0.013128524003535858,0.23594983534514904,0.2490783593486849,0,2.985000000000582,19.833333333333332,18.433333079020183,14.399999936421713,20.066666920979817,34.03333282470703,34.03333282470703,28.5,0.004045144081115722,0.002397374629974365,NA,75,0,0,24.002776463826496,0,20.73055648803711,6,5.5,5.5263542044316205,0.10584
2026-05-29 16:15:00,2.548345881405534,0.012924180299058207,0.22991580279916524,0.24283998309822344,0,3.0929999999989377,19.566666920979817,17.400000254313152,14.166666666666666,19.799999872843426,33.96666717529297,33.96666717529297,26.2,0.004032628536224365,0.0023807806968688967,NA,75,0,0,24.052778879801433,0,20.78657595316569,6,5.5,5.526610486737332,0.12453
2026-05-29 16:30:00,2.1391688804810185,0.013109116011764853,0.23631937795877456,0.2494284939705394,0,2.811999999999898,19.933333079020183,18.666666666666668,14.799999872843424,20,33.53333282470703,33.53333282470703,23.9,0.004046784400939941,0.002386622667312622,NA,75,0,0,24.09166653951009,0,20.814584096272785,6,5.5,5.526278304862221,0.13912
2026-05-29 16:45:00,1.746513945343342,0.012932844166178256,0.23614844361692666,0.24908128778310493,0,2.32300000000032,19.766666412353516,17.49999936421712,13.96666653951009,20.03333346048991,33.166666666666664,33.166666666666664,21.6,0.004024190425872803,0.0023653342723846437,NA,75,0,0,24.12500063578288,0,20.847687403361004,6,5.5,5.52596109141976,0.16038
2026-05-29 17:00:00,1.498280872868946,0.012792027529794723,0.2303444754332304,0.2431365029630251,0,1.6000000000003638,20.066666920979817,18.5,14.899999936421711,20.100000381469727,32.73333231608073,32.73333231608073,19.3,0.003996194362640381,0.0023741378784179687,NA,75,0,0,24.146835962931316,0,20.875693639119465,6,5.5,5.52630626700208,0.14122
2026-05-29 17:15:00,1.311786227637851,0.012585255427766243,0.22940081851184368,0.2419860739396099,0,0.8019999999996799,19.833333333333332,17.833332697550457,14,20.06666628519694,31.6999994913737,31.6999994913737,20.1,0.0039597396850585935,0.0023538548946380614,NA,75,0,0,24.17384211222331,0,20.875693639119465,6,5.5,5.526004090282706,0.16061
2026-05-29 17:30:00,1.1606385682825826,0.012507820870247087,0.22614910050481557,0.23865692137506267,0,0.46299999999973807,19.799999872843426,17.566666920979817,14.399999936421711,19.899999618530273,30.766666412353516,30.766666412353516,20.9,0.003945890188217163,0.00233182168006897,NA,75,0,0,24.20625114440918,0,20.904321034749348,6,5.5,5.526204605335099,0.17790999999999998
2026-05-29 17:45:00,0.9863161529342694,0.012435835340991616,0.22986222844570875,0.24229806378670038,0,0.3250000000007276,20,18.53333346048991,14.733333587646486,20.133333206176758,30.099999745686848,30.099999745686848,21.7,0.00394047498703003,0.0023511321544647215,NA,75,0,0,24.214352289835613,0,20.93055725097656,6,5.5,5.525662267264214,0.19786
2026-05-29 18:00:00,0.7798268838416672,0.012459523737881681,0.2278098314255476,0.24026935516342926,0,0.31600000000071304,19.666667302449543,17.399999618530273,14.033333142598469,19.866666158040363,29.333333333333332,29.333333333333332,22.5,0.003925642728805542,0.0023627183437347414,NA,75,0,0,24.230554580688477,0,20.93055725097656,6,5.5,5.525928241513378,0.17263
2026-05-29 18:15:00,0.5480062174254371,0.012839754257365712,0.2338103921636939,0.24665014642105962,0,0.27700000000004366,19.899999618530273,18.633333206176758,14.866666475931803,20.066666920979817,28.766666412353516,28.766666412353516,22,0.003993033409118652,0.00236802077293396,NA,75,0,0,24.230554580688477,0,20.946300506591797,6,5.5,5.526028272116747,0.17933000000000002
2026-05-29 18:30:00,0.37945921445393954,0.012849079454797902,0.2365251433774829,0.2493742228322808,0,0.18399999999928696,19.566666920979817,17.599999745686848,13.899999936421711,19.833333333333332,28.299999872843426,28.299999872843426,21.6,0.003985315322875977,0.0023783328533172605,NA,75,0,0,24.246760686238606,0,20.93055725097656,6,5.5,5.525762645611209,0.19188999999999998
2026-05-29 18:45:00,0.253167760264713,0.012832313524078928,0.23200968411564826,0.2448419976397272,0,0.15300000000024738,19.799999872843426,18.233332951863606,14.699999809265137,19.899999618530273,27.733333587646484,27.733333587646484,21.1,0.003993290901184082,0.002367911577224731,NA,75,0,0,24.25216229756673,0,20.938427607218422,6,5.5,5.526205294940782,0.2139
2026-05-29 19:00:00,0.1466150572367548,0.012764051626436412,0.22993659579008818,0.24270064741652458,0,0.07300000000032014,19.833333333333332,17.933333079020183,14.333333333333334,20.03333346048991,27.333332697550457,27.333332697550457,20.6,0.003991656064987183,0.002418773651123047,NA,75,0,0,24.249460856119793,0,20.93055725097656,6,5.5,5.5262958746964745,0.20018
2026-05-29 19:15:00,0.05088211410460301,0.013172867835499346,0.23334302662312983,0.24651589445862918,0.0029999999969732016,0.016999999999825377,19.766666412353516,17.900000254313152,14.466666857401531,19.96666653951009,26.899999618530273,26.899999618530273,20.3,0.003995032787322998,0.0023952558040618898,NA,75,0,0,24.24135907491048,0,20.933179855346676,6,5.5,5.526718090256266,0.18606999999999999
2026-05-29 19:30:00,0.001973875116126841,0.012964922748040408,0.2373749314248562,0.2503398541728966,0.08699999999953434,0,19.833333333333332,18.166666666666668,14.49999968210856,20.066666920979817,26.433333079020183,26.433333079020183,20,0.004003955364227295,0.0023860185146331787,NA,75,0,0,24.233256022135418,0,20.933179855346676,6,5.5,5.5258946438849605,0.17959999999999998
2026-05-29 19:45:00,0,0.013007073829881846,0.23022654709219934,0.24323362092208117,0.10900000000401633,0,19.766667048136394,17.766666412353516,14.333333015441893,19.933333079020183,26.200000127156574,26.200000127156574,19.8,0.004022701740264893,0.0023777012825012206,NA,75,0,0,24.230554580688477,0,20.93055725097656,6,5.5,5.526737820578778,0.16215000000000002
2026-05-29 20:00:00,0,0.013032969697858788,0.2376559497267008,0.25068891942455956,0.11899999999877764,0,19.96666653951009,18.399999618530273,14.46666653951009,20.066666920979817,25.96666653951009,25.96666653951009,19.5,0.004020620822906494,0.0023206520080566407,NA,75,0,0,24.21975580851237,0,20.92531013488769,6,5.5,5.525994307462362,0.17872
2026-05-29 20:15:00,0,0.012945577706195763,0.23717028599977494,0.2501158637059707,0.11699999999837019,0,19.666667302449543,17.43333371480306,14.133333206176758,19.833332697550457,25.600000381469727,25.600000381469727,19.3,0.004033058643341064,0.002419119119644165,NA,75,0,0,24.20625114440918,0,20.912269592285153,6,5.5,5.5258791615901135,0.16196000000000002
2026-05-29 20:30:00,0,0.013195719674229622,0.2331854255348444,0.246381145209074,0.11300000000483124,0,19.833332697550457,18.5,14.733333269755045,20,25.299999872843426,25.299999872843426,19.1,0.004052501201629638,0.002437398433685303,NA,75,0,0,24.18464469909668,0,20.899073282877602,6,5.5,5.526779077723322,0.15524000000000002
2026-05-29 20:45:00,0,0.013399917445130995,0.24054362218827008,0.25394353963340105,0.11699999999837019,0,19.5,17.53333346048991,14.099999745686848,19.766666412353516,24.833333333333332,24.833333333333332,19,0.004063547134399414,0.002456031084060669,NA,75,0,0,24.17114194234212,0,20.88857905069987,6,5.5,5.5263836549346275,0.14374
2026-05-29 21:00:00,0,0.01280709088779986,0.22701615102589132,0.23982324191369117,0.11099999999714782,0,19.53333346048991,18.46666653951009,14.733333269755045,19.799999872843426,24.566666920979817,24.566666920979817,18.8,0.004004884719848633,0.002446382999420166,NA,75,0,0,24.144136428833008,0,20.875693639119465,6,5.5,5.52670110450014,0.15299000000000001
2026-05-29 21:15:00,0,0.012825736341997981,0.2358446741551161,0.24867041049711408,0.11499999999796273,0,19.366666158040363,17.633333206176758,14.099999745686848,19.633333841959637,24.46666653951009,24.46666653951009,18.6,0.0039816412925720215,0.0024181234836578368,NA,75,0,0,24.11944516499837,0,20.86551030476888,6,5.5,5.525788625828779,0.15071
2026-05-29 21:30:00,0,0.012673913846272627,0.22775854724645614,0.24043246109272876,0.11200000000098953,0,19.633333841959637,18.366666793823242,14.733333269755045,19.833333333333332,24.133333841959637,24.133333841959637,18.5,0.003970497131347656,0.0024211654663085936,NA,75,0,0,24.094443639119465,0,20.85023307800293,6,5.5,5.526356494852384,0.14485
2026-05-29 21:45:00,0,0.012730142716769479,0.23111742905527352,0.243847571772043,0.11300000000483124,0,19.566666920979817,17.599999745686848,14.133333206176758,19.733333587646484,23.899999618530273,23.899999618530273,18.4,0.00397443675994873,0.0024386448860168456,NA,75,0,0,24.066667556762695,0,20.842594146728516,6,5.5,5.5261026645134494,0.13645
2026-05-29 22:00:00,0,0.012718389946530805,0.23203766454011202,0.2447560544866428,0.11499999999796273,0,19.733333587646484,18.366666793823242,14.633333524068197,19.933333079020183,23.633333841959637,23.633333841959637,18.2,0.003997416973114014,0.0024389803409576418,NA,75,0,0,24.036112467447914,0,20.789121627807617,6,5.5,5.525981767791621,0.14987
2026-05-29 22:15:00,0,0.013315072979297838,0.23730198744684458,0.2506170604261424,0.11499999999796273,0,19.433333079020183,17.566666920979817,14.099999745686848,19.666667302449543,23.200000127156574,23.200000127156574,18,0.00402783203125,0.0024370744228363037,NA,75,0,0,24.00555356343587,0,20.814584096272785,6,5.5,5.52656457815892,0.13777
2026-05-29 22:30:00,0,0.013362295336090029,0.239527641877532,0.252889937213622,0.11300000000483124,0,19.700000762939453,18.299999872843426,14.733333269755045,19.833332697550457,23.399999618530273,23.399999618530273,17.9,0.0040472412109375,0.0024588375091552732,NA,75,0,0,23.983333587646484,0,20.776390711466473,6,5.5,5.526419191454033,0.13243000000000002
2026-05-29 22:45:00,0,0.013094152935329475,0.2339920513778925,0.24708620431322198,0.11199999999371357,0,19.600000381469727,17.666666666666668,14.166666666666666,19.766666412353516,23.333333333333332,23.333333333333332,17.7,0.004045236110687256,0.002458827018737793,NA,75,0,0,23.930632909138996,0,20.76620356241862,6,5.5,5.526497134819252,0.12778
2026-05-29 23:00:00,0,0.013329641983349575,0.23812778811901808,0.25145743010236765,0.11600000000180444,0,19.799999872843426,18.299999237060547,14.466666539510092,19.899999618530273,23.066666920979817,23.066666920979817,17.5,0.004058499336242676,0.0024703369140625,NA,75,0,0,23.89282480875651,0,20.784030278523762,6,5.5,5.526504768576381,0.13102
2026-05-29 23:15:00,0,0.013044030808407115,0.23623460698127746,0.24927863778968457,0.11000000000058208,0,19.633333841959637,17.766666412353516,14.199999809265137,19.833332697550457,23.166667302449543,23.166667302449543,17.6,0.004039162635803222,0.002469169855117798,NA,75,0,0,23.86041768391927,0,20.77384312947591,6,5.5,5.526163555216898,0.12697
2026-05-29 23:30:00,0,0.013333499677915825,0.23717004615068435,0.2505035458286002,0.11800000000221189,0,19.799999872843426,18.266667048136394,14.366666475931803,19.899999618530273,23.233333587646484,23.233333587646484,17.7,0.004058508396148681,0.0024851131439208984,NA,75,0,0,23.825308481852215,0,20.75856590270996,6,5.5,5.526613395099483,0.12502
2026-05-29 23:45:00,0,0.013291903509307304,0.23214899791777133,0.24544090142707864,0.11099999999714782,0,19.53333346048991,17.799999872843426,14.233333269755045,19.700000762939453,23.03333346048991,23.03333346048991,17.8,0.004065000534057618,0.002479159355163574,NA,75,0,0,23.779397328694664,0,20.70509401957194,6,5.5,5.527077604898009,0.12314
2026-05-30 00:00:00,0,0.013266921155620367,0.24254491776227952,0.2558118389178999,0.12099999999918509,0,19.550000190734863,17.800000190734863,14.049999713897705,19.699999809265137,22.84999942779541,22.84999942779541,17.9,0.004072992324829101,0.002490476846694946,NA,75,0,0,23.7388916015625,0,20.70000267028809,6,5.5,5.52593101478755,0.12372
